"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
;"Diakon Adoption & Foster Care - Central Pennsylvania Office";"Licensed";"960 Century Drive, Suite 101";"Mechanicsburg";"PA";17055;(717) 795-0320;"Denise Roe";;;;"roeD@diakon.org";"http://www.diakon.org/adoption/";"Changing the world for waiting children is what Diakon Adoption & Foster Care is all about. We are dedicated to bringing permanency to the lives of children in need. From special needs and domestic adoption to multiple levels of foster care and legal-risk placements (foster-to-adopt), we offer a range of services designed to unite children with forever families. While the name Diakon Adoption & Foster Care may be new, our tradition of serving children in need certainly isn't. In fact, our adoption program has been finding permanent adoptive homes for children with special needs for more than 33 years! And our foster care program was created just as long ago to meet the needs of children and youths transitioning to community living from institutional placements. Diakon Adoption Services was formed through the Jan. 1, 2000, affiliation that created Diakon Lutheran Social Ministries. Both agencies that created Diakon—Tressler Lutheran Services and Lutheran Services Northeast—had long and storied histories of service to children dating to the late 1800s. While both Tressler and The Lutheran Home at Topton began as orphans home, they expanded services over the years so that, by the early 1970s, both had begun adoption programs. Foster care services began around the same time. Pioneering the adoptive placement of children with special needs, Tressler Adoption Services became a national model for its use of adoptive parents in training prospective parents. The Lutheran Home at Topton became known as an advocate for children with special needs. Over the years, both organizations excelled in serving children and youths. In 2005, Diakon’s adoption and foster care services were combined into Diakon Adoption & Foster Care to create a unified effort to bring permanency to the lives of ever-more waiting children.";"Pregnancy Services/Private Infant Adoptions; Legal-Risk Adoptions (Foster-To-Adopt); Multiple Levels of Foster Care; Adoption for children with special needs; Post-Adoption Services; Search & Reunion Services";
;"Diakon Adoption & Foster Care - Northeastern Pennsylvania Office";"Licensed";"One South Home Avenue";"Topton";"PA";19562;(610) 682-1504;"Kathy Roach";;;;"roachk@diakon.org";"http://www.diakon.org/adoption/";"Changing the world for waiting children is what Diakon Adoption & Foster Care is all about. We are dedicated to bringing permanency to the lives of children in need. From special needs and domestic adoption to multiple levels of foster care and legal-risk placements (foster-to-adopt), we offer a range of services designed to unite children with forever families. While the name Diakon Adoption & Foster Care may be new, our tradition of serving children in need certainly isn't. In fact, our adoption program has been finding permanent adoptive homes for children with special needs for more than 33 years! And our foster care program was created just as long ago to meet the needs of children and youths transitioning to community living from institutional placements. Diakon Adoption Services was formed through the Jan. 1, 2000, affiliation that created Diakon Lutheran Social Ministries. Both agencies that created Diakon—Tressler Lutheran Services and Lutheran Services Northeast—had long and storied histories of service to children dating to the late 1800s. While both Tressler and The Lutheran Home at Topton began as orphans home, they expanded services over the years so that, by the early 1970s, both had begun adoption programs. Foster care services began around the same time. Pioneering the adoptive placement of children with special needs, Tressler Adoption Services became a national model for its use of adoptive parents in training prospective parents. The Lutheran Home at Topton became known as an advocate for children with special needs. Over the years, both organizations excelled in serving children and youths. In 2005, Diakon’s adoption and foster care services were combined into Diakon Adoption & Foster Care to create a unified effort to bring permanency to the lives of ever-more waiting children.";"Pregnancy Services/Private Infant Adoptions; Legal-Risk Adoptions (Foster-To-Adopt); Multiple Levels of Foster Care; Adoption for children with special needs; Post-Adoption Services; Search & Reunion Services";
;"Diakon Adoption & Foster Care - South Central Pennsylvania Office";"Licensed";"836 South George Street";"York";"PA";17403;(717) 845-9113;"Denise Roe";;;;"RoeD@diakon.org";"http://www.diakon.org/adoption/";"Changing the world for waiting children is what Diakon Adoption & Foster Care is all about. We are dedicated to bringing permanency to the lives of children in need. From special needs and domestic adoption to multiple levels of foster care and legal-risk placements (foster-to-adopt), we offer a range of services designed to unite children with forever families. While the name Diakon Adoption & Foster Care may be new, our tradition of serving children in need certainly isn't. In fact, our adoption program has been finding permanent adoptive homes for children with special needs for more than 33 years! And our foster care program was created just as long ago to meet the needs of children and youths transitioning to community living from institutional placements. Diakon Adoption Services was formed through the Jan. 1, 2000, affiliation that created Diakon Lutheran Social Ministries. Both agencies that created Diakon—Tressler Lutheran Services and Lutheran Services Northeast—had long and storied histories of service to children dating to the late 1800s. While both Tressler and The Lutheran Home at Topton began as orphans home, they expanded services over the years so that, by the early 1970s, both had begun adoption programs. Foster care services began around the same time. Pioneering the adoptive placement of children with special needs, Tressler Adoption Services became a national model for its use of adoptive parents in training prospective parents. The Lutheran Home at Topton became known as an advocate for children with special needs. Over the years, both organizations excelled in serving children and youths. In 2005, Diakon’s adoption and foster care services were combined into Diakon Adoption & Foster Care to create a unified effort to bring permanency to the lives of ever-more waiting children.";"Pregnancy Services/Private Infant Adoptions; Legal-Risk Adoptions (Foster-To-Adopt); Multiple Levels of Foster Care; Adoption for children with special needs; Post-Adoption Services; Search & Reunion Services";
;"Families Caring for Children, Inc.";"Licensed";"96 Front Street";"Nanticoke";"PA";18634;(570) 735-9082;;;;;"bherring@familiescaringforchildren.com";"http://www.familiescaringforchildren.com/";"Families Caring for Children is a private nonprofit agency licensed by the Commonwealth of Pennsylvania that provides comfortable and secure placements and services for children. Adoption Services - Families Caring for Children serves children in need of adoption, families wishing to adopt, and natural parents who must relinquish their parental rights by providing support, assistance and information as they move through the adoption process. Families Caring for Children is licensed by the PA Department of Public Welfare and is a member of the Pennsylvania Statewide Adoption and Permanency Network (SWAN). Families Caring for Children is able to provide full service adoptions to our families, including family profiles, child profiles, and specialized adoption training. Post Permanency Services - As an affiliate of the Pennsylvania Statewide Adoption and Permanency Network (SWAN), Families Caring for Children provides post adoption services and support to families that have created permanency for a child and are living in Pennsylvania. Services are available, free of charge, to: families who have adopted through SWAN; families who have adopted privately or internationally; families providing kinship care; families providing permanent legal custodianship. Post adoption services support and strengthen families who need help in meeting their emotional, behavioral, social or educational challenges; Families Caring for Children accomplishes this by providing counseling, support groups, respite care, case management, advocacy services.";"Adoption Services; Post Permanency Services";
;"Families United Network Inc. -  Foster Care & Adoption (Mount Joy)";"Licensed";"412 S. Angle Street";"Mount Joy";"PA";17552;(717) 492-9338;"Lisa Cannon";;;;"lcannon@families4kids.org; adoption@families4kids.org; funmtjoy@families4kids.org";"http://www.families4kids.org/";"Families United Network, Inc. is a licensed non-profit adoption agency providing adoption from foster care, and both domestic and international adoption and related services. We are committed to providing our client families with honest and professional services, with the best interests of families and children in mind at all times. There are always infants and children, both domestically and internationally, in need of permanent, loving families. Families United Network, Inc. is here to help you and your family learn about the types of adoption available, and to provide you with the information you will need to decide which type of adoption is best for your family. Once you have made this decision, we will assist you through every step of the adoption process, including pre and post adoption services.";"Adoption From Foster Care; ; Private Adoption Services; Unplanned Pregnancy";
;"Families United Network Inc. -  Foster Care & Adoption (North Central)";"Licensed";"1601 Sycamore Rd, Suite 3B";"Montoursville";"PA";17754;(570) 651-9016;"Kristi Hoover";;;;"khoover@families4kids.org; adoption@families4kids.org; funmuncy@families4kids.org";"http://www.families4kids.org/";"Families United Network, Inc. is a licensed non-profit adoption agency providing adoption from foster care, and both domestic and international adoption and related services. We are committed to providing our client families with honest and professional services, with the best interests of families and children in mind at all times. There are always infants and children, both domestically and internationally, in need of permanent, loving families. Families United Network, Inc. is here to help you and your family learn about the types of adoption available, and to provide you with the information you will need to decide which type of adoption is best for your family. Once you have made this decision, we will assist you through every step of the adoption process, including pre and post adoption services.";"Adoption From Foster Care; ; Private Adoption Services; Unplanned Pregnancy";
;"Families United Network Inc. -  Foster Care & Adoption (Scranton)";"Licensed";"1006 Pittston Avenue, Suite 200";"Scranton";"PA";18505;(570) 340-1444;"Erica Weaver";;;;"eweaver@families4kids.org; adoption@families4kids.org; funscranton@families4kids.org";"http://www.families4kids.org/";"Families United Network, Inc. is a licensed non-profit adoption agency providing adoption from foster care, and both domestic and international adoption and related services. We are committed to providing our client families with honest and professional services, with the best interests of families and children in mind at all times. There are always infants and children, both domestically and internationally, in need of permanent, loving families. Families United Network, Inc. is here to help you and your family learn about the types of adoption available, and to provide you with the information you will need to decide which type of adoption is best for your family. Once you have made this decision, we will assist you through every step of the adoption process, including pre and post adoption services.";"Adoption From Foster Care; ; Private Adoption Services; Unplanned Pregnancy";
;"Families United Network Inc. -  Foster Care & Adoption (South Central Program Office)";"Licensed";"2 Market Plaza Way, Suite #4";"Mechanicsburg";"PA";17055;(717) 766-5900;"Betty Markle";;;;"bmarkle@families4kids.org; adoption@families4kids.org; southcentral@families4kids.org";"http://www.families4kids.org/";"Families United Network, Inc. is a licensed non-profit adoption agency providing adoption from foster care, and both domestic and international adoption and related services. We are committed to providing our client families with honest and professional services, with the best interests of families and children in mind at all times. There are always infants and children, both domestically and internationally, in need of permanent, loving families. Families United Network, Inc. is here to help you and your family learn about the types of adoption available, and to provide you with the information you will need to decide which type of adoption is best for your family. Once you have made this decision, we will assist you through every step of the adoption process, including pre and post adoption services.";"Adoption From Foster Care; ; Private Adoption Services; Unplanned Pregnancy";
;"Families United Network Inc. -  Foster Care & Adoption (Western Office)";"Licensed";"655 Rodi Road, Suite 300";"Pittsburgh";"PA";15235;(412) 871-3560;"Johanna Belako";;;;"jbelako@families4kids.org; adoption@families4kids.org; western@families4kids.org";"http://www.families4kids.org/";"Families United Network, Inc. is a licensed non-profit adoption agency providing adoption from foster care, and both domestic and international adoption and related services. We are committed to providing our client families with honest and professional services, with the best interests of families and children in mind at all times. There are always infants and children, both domestically and internationally, in need of permanent, loving families. Families United Network, Inc. is here to help you and your family learn about the types of adoption available, and to provide you with the information you will need to decide which type of adoption is best for your family. Once you have made this decision, we will assist you through every step of the adoption process, including pre and post adoption services.";"Adoption From Foster Care; ; Private Adoption Services; Unplanned Pregnancy";
;"Family Care Services Inc. - Adoption/Permanency";"Licensed";"4385 Edenville Rd.";"Chambersburg";"PA";17202;(717) 263-2285;;;;;"info@familycareservices.org";"http://familycareservices.org/";"Are you interested in adopting or providing permanency to a child or adolescent who is currently in foster care and needs a forever family? FCS is a licensed affiliate of the Statewide Adoption and Permanency Network (SWAN). For families who want to adopt, be kinship parents, or provide permanent legal custodianship, we will help you complete a home study, also known as a Family Profile. In addition to the application and paperwork that is required, there is also a preparation and training element to the Family Profile, which we provide. Once your Family Profile is approved, we use a variety of methods to help match you with a child, facilitate a child’s placement with your family, and assist you through the Adoption Finalization process. If you have already adopted or are providing kinship care or are a legal custodian of a child, you are eligible to receive Post-Permanency services. These services are to help families preserve healthy functioning and relationships or to help obtain services to benefit any member of the family. Case Management/Advocacy, Respite, and Support Group are available through SWAN and can be provided by FCS. Requests for Post-Permanency services need to be made directly through SWAN by calling 1-800-585-SWAN (7926). In addition to providing services for families, FCS also provides SWAN services to children and adolescents prior to their permanency. A Child Profile is a comprehensive summary of a child’s life. It’s purpose is to provide a written history of the child’s life and family, which can benefit the child’s identity development and be used as a reference for health history, etc. The Child Profile is made available to adoptive families so they know the child’s background and can make informed decisions about the child’s care. Child Preparation is a service that assists children and adolescents in developing a Life Book and can help them work through issues that might be a barrier to finding permanency. Child Specific Recruitment aids in permanency through finding adoptive resources and/or other permanent supports and connections. FCS can also provide home studies for private adoptions. The process is similar to that of the Family Profile, but the training requirements are different. While Family Profiles are funded through SWAN, private home studies cost $2,400. ";"Adoption Services";
;"Family Pathways - Adoption & Permanency";"Licensed";"100 Brugh Ave.";"Butler";"PA";16001;(724) 284-9440;;;;;"pathways@familypathways.net ";"http://www.familypathways.net/";"Forever Family provides a host of Adoption and Permanency services designed to support children and parents as they strive to expand their family. This program is licensed by the PA Department of Public Welfare and an affiliate of the Statewide Adoption & Permanency Network.";"Adoptive home recruitment; Study of the child and birth parent - Child Profile; Locate permanent resources for waiting children - Child Specific Recruitment; Preparation for children & families - Child & Family Preparation; Study of adoption applicants - Family Profile; Placement and Supervision of children in permanent settings - Placement & Finalization; Pre and Post Adoption Support - Post Permanency Services";
;"Family Service and Children's Aid Society of Venango County - Adoption Services";"Licensed";"716 East Second Street";"Oil City";"PA";16301;(814) 677-4005;;;;;;"http://www.fscas.org/";"The Agency is licensed by the State of Pennsylvania to provide adoption services. In addition to placing infants, the Agency acts as a liaison with domestic and international agencies on behalf of families seeking older, special needs or foreign-born children. The Agency seeks homes where there is love, emotional stability, a genuine interest in and desire for children, and reasonable economic security. Services of this program also include supportive counseling through the adoption and post-placement period. The Agency works with the Venango County Court to assist birth-parents or adoptees in their search for biological family members. The Agency provides numerous services to help the unmarried parents and their families realistically and responsibly decide what is best for them and the baby.";"Child Adoption; Birth Parent and Child Searches; Help for Unmarried Parents: Individual and Family counseling throughout the pregnancy and postpartum period, Discussion and explanation of available options, Assistance in obtaining medical care and legal advocacy, Maternity home placement, Temporary foster care if needed, Providing adoptive placement if requested by the birth-parents";
;"Family Services of NW PA - Adoption and Kinship Services";"Licensed";"5100 Peach Street";"Erie";"PA";16509;(814) 866-4500;;;;;;"http://www.fsnwpa.org/";"Children of all ages need a loving, stable, permanent family. At Family Services, we believe there is a family for every child and it is our job to connect the two. Everyone in our adoption program is committed to providing potential parents with a positive experience as a caring and knowledgeable partner in your adoption or kinship care journey. Family Services is a licensed adoption and foster care agency. We are affiliated with the PA Statewide Adoption Network. ";"Adoption Search; Child Welfare Adoption; Kinship Care Services; Private and International Home Studies";
;"Friendship House - Adoption Services (Pottstown)";"Licensed";"1200 East High Street, Suite 303";"Pottstown";"PA";19464;(610) 327-2200;;;;;"fhpottstown@friendshiphousepa.org ";"http://www.friendshiphousepa.org/";"Friendship House’s Adoption Program recruits families to provide permanent adoptive homes to foster children who are unable to be reunified with their birth family. As a SWAN affiliate, Friendship House offers all components of the adoption process including family and child profiles, matching, child-specific recruitment, child preparation and post-adoption services through a contract with the Statewide Adoption and Permanency Network (SWAN). Friendship House’s adoption program seeks to ensure permanency for children in foster care, and works closely with our foster care program to ensure that children who are unable to return home experience minimal disruption. The adoption program also completes independent family profiles and birth family search and reunion services for those whose adoption was finalized through Friendship House. ";"Adoption Services";
;"Friendship House - Adoption Services (Scranton)";"Licensed";"1509 Maple St.";"Scranton";"PA";18505;(570) 342-8305;;;;;"scrantonfc@friendshiphousepa.org ";"http://www.friendshiphousepa.org/";"Friendship House’s Adoption Program recruits families to provide permanent adoptive homes to foster children who are unable to be reunified with their birth family. As a SWAN affiliate, Friendship House offers all components of the adoption process including family and child profiles, matching, child-specific recruitment, child preparation and post-adoption services through a contract with the Statewide Adoption and Permanency Network (SWAN). Friendship House’s adoption program seeks to ensure permanency for children in foster care, and works closely with our foster care program to ensure that children who are unable to return home experience minimal disruption. The adoption program also completes independent family profiles and birth family search and reunion services for those whose adoption was finalized through Friendship House. ";"Adoption Services";
;"Friendship House - Adoption Services (Philadelphia)";"Licensed";"57 East Armat Street";"Philadelphia";"PA";19144;(215) 438-6665;;;;;"fhrittenhouse@friendshiphousepa.org ";"http://www.friendshiphousepa.org/";"Friendship House’s Adoption Program recruits families to provide permanent adoptive homes to foster children who are unable to be reunified with their birth family. As a SWAN affiliate, Friendship House offers all components of the adoption process including family and child profiles, matching, child-specific recruitment, child preparation and post-adoption services through a contract with the Statewide Adoption and Permanency Network (SWAN). Friendship House’s adoption program seeks to ensure permanency for children in foster care, and works closely with our foster care program to ensure that children who are unable to return home experience minimal disruption. The adoption program also completes independent family profiles and birth family search and reunion services for those whose adoption was finalized through Friendship House. ";"Adoption Services";
;"Genesis of Pittsburgh - Adoption Services";"Licensed";"550 California Ave.";"Pittsburgh";"PA";15202;(412) 766-5212;;;;;;"http://www.genesispgh.org/";"Genesis of Pittsburgh has been providing domestic, infant adoption services in the State of Pennsylvania since 1991.We are a licensed Adoption and Foster Care agency. Our agency works with courageous birthmothers who are making an adoption plan for their child and loving couples who want to become parents through adoption. All of our counselors are experienced adoption professionals with Master Degrees in Counseling or Social Work. Additional services we offer are support groups for birthparents and adoptive families, educational classes, post adoption counseling, and periodic orientation meetings for people who are interested in building a family through adoption. Whether you have an open adoption, semi –open or confidential adoption, our program is there to support you as you navigate the steps to a successful adoption.";"Services For Birth Parents; Services for Adoptive Parents: Pre Adoption Information & Support, Home Studies";"The Adoption Process for Birth Mothers: 1) Contact Genesis of Pittsburgh 2) Discuss your options with a counselor 3) Create an adoption plan 4) Post adoption services; "
;"Haven Adoptions Inc.";"Licensed";"2106 Northridge Way";"Phoenixville";"PA";19460;(800) 716-8220;;;;;"info@havenadoptions.com";"http://havenadoptions.com/";"Haven Adoptions, Inc was founded to create a new standard in the field of adoption. As a fully licensed Pennsylvania agency, Haven Adoptions works with women looking for an adoption plan and adoptive families hoping to adopt. Our goal is to provide hope and support to everyone we work with, both biological parents and adoptive clients. Haven Adoptions puts the needs of their biological parents and adoptive parents first. Kelly, Maggie and Sarah have a shared passion for adoption and a solid reputation in the adoption field. They are known for the highest level of personal service, support for clients and kindness and compassion for all those going through the process of adoption. They came together to create an adoption agency to provide hope and a fresh start to all families they work with. To better lives. To make a change in the world of adoption. To educate the community. To be involved. To make a difference.";"Services Provided for Biological Parent: Counseling, Financial Assistance, Open and Closed Adoptions, Personal Caseworker, Design Your Own Adoption, Education, Free Pregnancy Information, Legal Services, Confidentiality; Adoptive Parent(s) Services: Domestic Infant Adoption, Education Seminars for Potential Adoptive Parents, Client Casework, Home Study, F.I.T.T. Program (Forever in This Together), Coordination of Adoption, Coordination of Legal Services, Discharge and Hospital Stay, Consents, Interstate Compact for Placement of Children (ICPC), Post Placement Services, Biological Parent Searches/Adoptee Searches, Adoptive Parent Support Group";"6 Steps for Biological Parent(s): 1. Make the call and Meet with your Caseworker! 2. Make your Adoption Plan 3. Match Time - Time to Look at Profiles! 4. Meet Your Family 5. Make your hospital plan 6. Moving Forward; 6 Steps for Adoptive Parent(s): 1. Contact Haven Adoptions 2. Attend a Free Education Seminar 3. Start the Home Study Process & Join the Waiting List  4. Join the FITT Program 5. It’s Match Time! 6. Finalization"
;"Holt International";"Licensed";"3466 Progress Drive, Suite 110";"Bensalem";"PA";19020;(215) 645-1461;"Sama Alghali";;;;"samaa@holtinternational.org";"http://www.holtinternational.org/";"Holt International’s New Jersey and Pennsylvania branch offers personable and caring support by providing experienced social workers to assist you with your adoption. Holt knows that throughout the adoption process, you will have questions and concerns, or may just need to talk to someone who understands. Holt’s New Jersey and Pennsylvania branch will be there for you as you embark on the journey to bring your child home. As your local branch, we will guide you through two important portions of your adoption process with Holt - your homestudy and post-placement requirements. If you are working with another placing agency, Holt can still complete your homestudy and post-placement reports if you live in New Jersey or Pennsylvania.";"Adoption Services";
;"Institute for Human Resources and Services, Inc. - Adoption/Foster Care";"Licensed";"250 Pierce Street, Suite 301";"Kingston";"PA";18704;(570) 288-9386;;;;;;"http://ihrser.com/";"The Institute for Human Resources & Services (IHRS) has provided Foster Care & Adoption Services for over 30 years. IHRS is a licensed foster care and adoption agency through the state of Pennsylvania and is an affiliate of the Statewide Adoption & Permanency Network (SWAN). Our agency offers a full-range of foster care and adoption services provided by knowledgeable and caring staff. The IHRS currently employs five foster care and adoption professionals and utilizes one independent contractor in order to best accommodate the needs of the counties and families we serve.";"Adoption Services: Child Preparation, Child Profile, Adoptive Family Profile, Adoption Finalization, Child Specific Recruitment, Placement; Foster Care";
;"International Family Services";"Licensed";"2512 Oakwood Rd.";"Glennshaw";"PA";15116;(412) 916-0370;;;;;"info@ifservices.org";"http://ifservices.org/";"Since our beginning in the early 1990s, International Family Services (IFS) has helped nearly 4500 orphaned children find forever homes. IFS is a licensed child-placing agency in Texas, Oregon, Arizona, Arkansas, and Pennsylvania, registered in Illinois.";"Adoption";"Step 1) Sign up to receive our free eBook and connect with our International Family Services Adoption Team through email. Step 2) Confirm your subscription, download and read the eBook, and Join Us on Facebook. Step 3) Share more with us on our Adoption Inquiry Form. Step 4) Register for Exploring the Adoption Adventure Interactive. Step 5) From this point we will connect directly with you to walk through the remainder of the Adoption Process which includes our Training sessions."
;"Open Arms Adoption Network";"Licensed";"10125 Verree Road, Suite 300";"Philadelphia";"PA";19116;(888) 673-6276;"Meredith Rose";;;;"mrose@openarmsadoption.net";"http://www.openarmsadoption.net/";"Open Arms Adoption Network is committed to helping build strong, healthy adoptive families. We believe that open adoption is an enriching and wonderful way to form a family and a great option for a woman not prepared to parent at the current time. We are dedicated to providing you with a lifetime of support and education. We offer services to families hoping to adopt a child domestically or internationally, as well as providing unplanned pregnancy options and counseling to pregnant women. Open Arms serves as an educational resource, providing trainings for all members of the adoption triad and for the professional community. Open Arms Adoption Network is licensed under JFCS of Greater Philadelphia and has offices in Pennsylvania, New Jersey, New York and Delaware . JFCS has facilitated thousands of adoptions since its establishment in 1855. Every day we are grateful for our agency's legacy in the community and every day we seek to build on that positive legacy by facilitating healthy, child- centered adoptions. You can depend on our integrity and compassion. We will do all we can to support and guide you through this journey. Staff members understand the adoption process intimately-most are either adoptees themselves or have children who joined their family through adoption. They understand the complex issues surrounding adoption and are dedicated to providing exemplary, compassionate services to adoptive parents, birth parents, and most of all to serving the best interests of children.";"Adoption Services";"Open Adoption Process: Attend a free evening information meeting; Complete a 1:1 pre-adoption counseling session; Complete the Open Arms Home Study Application; Engage in 3 home study interviews, at least 1 of which occurs in your home; Attend the Open Arms Adoptive Parent Seminar, as well as additional 2 hour Adoption Workshops; Potentially participate in group mentorship opportunities through Open Arms Resource Parents who have previously adopted through Open Arms; Create an Adoptive Family Profile to be shown to birth parents with support of Open Arms staff; Participate in an initial meeting with birth parents and Open Arms staff; Potentially participate in the hospital experience and upon discharge sign adoption paperwork; Continue in your open adoption relationship with the support of Open Arms staff; Complete post-placement supervisory visits with Open Arms staff who will meet with your family within 2 weeks of placement, then every other month until the adoption finalization (6-9 months); Secure legal services to finalize adoption through court"
;"Open Arms Adoption Network - Satellite Office";"Licensed";"2100 Arch Street, 5th Floor";"Philadelphia";"PA";19103;(888) 673-6276;"Meredith Rose";;;;"mrose@openarmsadoption.net";"http://www.openarmsadoption.net/";"Open Arms Adoption Network is committed to helping build strong, healthy adoptive families. We believe that open adoption is an enriching and wonderful way to form a family and a great option for a woman not prepared to parent at the current time. We are dedicated to providing you with a lifetime of support and education. We offer services to families hoping to adopt a child domestically or internationally, as well as providing unplanned pregnancy options and counseling to pregnant women. Open Arms serves as an educational resource, providing trainings for all members of the adoption triad and for the professional community. Open Arms Adoption Network is licensed under JFCS of Greater Philadelphia and has offices in Pennsylvania, New Jersey, New York and Delaware . JFCS has facilitated thousands of adoptions since its establishment in 1855. Every day we are grateful for our agency's legacy in the community and every day we seek to build on that positive legacy by facilitating healthy, child- centered adoptions. You can depend on our integrity and compassion. We will do all we can to support and guide you through this journey. Staff members understand the adoption process intimately-most are either adoptees themselves or have children who joined their family through adoption. They understand the complex issues surrounding adoption and are dedicated to providing exemplary, compassionate services to adoptive parents, birth parents, and most of all to serving the best interests of children.";"Adoption Services";"Open Adoption Process: Attend a free evening information meeting; Complete a 1:1 pre-adoption counseling session; Complete the Open Arms Home Study Application; Engage in 3 home study interviews, at least 1 of which occurs in your home; Attend the Open Arms Adoptive Parent Seminar, as well as additional 2 hour Adoption Workshops; Potentially participate in group mentorship opportunities through Open Arms Resource Parents who have previously adopted through Open Arms; Create an Adoptive Family Profile to be shown to birth parents with support of Open Arms staff; Participate in an initial meeting with birth parents and Open Arms staff; Potentially participate in the hospital experience and upon discharge sign adoption paperwork; Continue in your open adoption relationship with the support of Open Arms staff; Complete post-placement supervisory visits with Open Arms staff who will meet with your family within 2 weeks of placement, then every other month until the adoption finalization (6-9 months); Secure legal services to finalize adoption through court"
;"Open Arms Adoption Network - Satellite Office";"Licensed";"1501 North Broad Street, Suite 14";"Philadelphia";"PA";19122;(888) 673-6276;"Meredith Rose";;;;"mrose@openarmsadoption.net";"http://www.openarmsadoption.net/";"Open Arms Adoption Network is committed to helping build strong, healthy adoptive families. We believe that open adoption is an enriching and wonderful way to form a family and a great option for a woman not prepared to parent at the current time. We are dedicated to providing you with a lifetime of support and education. We offer services to families hoping to adopt a child domestically or internationally, as well as providing unplanned pregnancy options and counseling to pregnant women. Open Arms serves as an educational resource, providing trainings for all members of the adoption triad and for the professional community. Open Arms Adoption Network is licensed under JFCS of Greater Philadelphia and has offices in Pennsylvania, New Jersey, New York and Delaware . JFCS has facilitated thousands of adoptions since its establishment in 1855. Every day we are grateful for our agency's legacy in the community and every day we seek to build on that positive legacy by facilitating healthy, child- centered adoptions. You can depend on our integrity and compassion. We will do all we can to support and guide you through this journey. Staff members understand the adoption process intimately-most are either adoptees themselves or have children who joined their family through adoption. They understand the complex issues surrounding adoption and are dedicated to providing exemplary, compassionate services to adoptive parents, birth parents, and most of all to serving the best interests of children.";"Adoption Services";"Open Adoption Process: Attend a free evening information meeting; Complete a 1:1 pre-adoption counseling session; Complete the Open Arms Home Study Application; Engage in 3 home study interviews, at least 1 of which occurs in your home; Attend the Open Arms Adoptive Parent Seminar, as well as additional 2 hour Adoption Workshops; Potentially participate in group mentorship opportunities through Open Arms Resource Parents who have previously adopted through Open Arms; Create an Adoptive Family Profile to be shown to birth parents with support of Open Arms staff; Participate in an initial meeting with birth parents and Open Arms staff; Potentially participate in the hospital experience and upon discharge sign adoption paperwork; Continue in your open adoption relationship with the support of Open Arms staff; Complete post-placement supervisory visits with Open Arms staff who will meet with your family within 2 weeks of placement, then every other month until the adoption finalization (6-9 months); Secure legal services to finalize adoption through court"
;"Family Hope Connection";"Licensed";"828 Hazelwood Avenue";"Pittsburgh";"PA";15217;(412) 422-8567;;;;;"fhcinfo@fhcadopt.org";"http://www.fhcadopt.org/";"Established is 1997, the Family Hope Connection was created from a need identified in the community to help families with the complete adoption process. While other local organizations have adoption services, the Family Hope Connection prides itself in offering a full continuum of services for all parties involved. We recognize that adoption is life-changing and affects all members of the family. We are here to help you and your family with each step of this experience. Family Hope Connection is a division of Jewish Family & Children's Service of Pittsburgh (JF&CS), which is approved and licensed by the Commonwealth of Pennsylvania Department of Public Welfare for Adoption and Foster Care services. As an affiliate of Pennsylvania's Statewide Adoption & Permanency Network (SWAN), Family Hope Connection works on behalf of children in the custody of county children and youth agencies who need permanent homes. Services we provide include child preparation, home studies/family profiles and child-specific recruitment. We work with county children and youth services workers to assure that children have the opportunity to grow up in permanent families as well as with families who wish to adopt through SWAN. Services are provided and referrals are made without regard to race, color, religion, ancestry, national origin, place of birth, sex, sexual orientation, familial status, age, handicap or disability.";"Counseling & Resource Referral; Adoptive Family Search; Pre-Adoption Services; Domestic Infant Adoption Services; International Adoption Services; Waiting Child Services; Home Studies/Family Profiles; Counseling and Support Groups; Information and Referral; Post-Adoption Services; Permanency Services: Child Preparation, Child Profiles, Child-Specific Recruitment";
;"KidsPeace - Honesdale";"Licensed";"100 4th Street";"Honesdale";"PA";18431;(570) 253-7910;;;;;;"http://fostercare.com/";"KidsPeace, founded in 1882, is a private charity dedicated to serving the behavioral and mental health needs of children, families and communities. The organization was originally a home for children orphaned by a smallpox epidemic, but has grown over the years to meet the ever-changing needs of children and adolescents. KidsPeace offers services in Georgia, Indiana, Maine, Maryland, Minnesota, Nevada, New York, North Carolina, Pennsylvania, Virginia and the District of Columbia. Our continuum of care includes a psychiatric hospital; a comprehensive range of residential treatment programs; accredited educational services; and a variety of foster care and community-based treatment programs to help children and families in need transform their lives.";"Foster Care; Adoption; CRR Host Homes; BHRS, Sexual Issues Treatment & Education (SITE); Violence/Risk/Caregiver Assessments";
