"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
;"Children's Hope International";"Licensed";"11780 Borman Drive";"Saint Louis";"MO";63146;(314) 890-0086;"Gloria Akers";;;;"Gloria.Akers@ChildrensHope.net";"http://adopt.childrenshope.net/";"Since 1992, Children’s Hope International has placed over 8,000 children in loving homes. With hundreds of adoption placements, about one half have been from China with the remainder being divided among the countries of Colombia, Ethiopia, India, Guatemala, Kazakhstan, Vietnam, Nepal, Bulgaria and Russia. Because we offer a variety of adoption programs, we are more able to place children with adoptive families. Children’s Hope International is a full service, licensed, not-for-profit 501(C)(3) adoption and humanitarian agency, accredited by the COA and the Hague. We are well organized in each country where we assist families in adopting. Our work is based on relationships that have been established for many years throughout the world. We are Hague accredited by the Council on Accreditation, which is the highest level possible for a placement agency. Children’s Hope was one of the first agencies to receive Accreditation by the Russian Ministry of Education to legally place children from that country. Our US team members have all been connected to the adoption word for many years. Many of us have children from a variety of countries Our international offices are located in Beijing and Guangzhou, China, and Addis Ababa, Ethiopia; with representatives in Colombia and Bulgaria. The well-trained, caring and bi-lingual staff members within these counties are able to assist in processing paperwork and more importantly, to meet and accompany the adoptive families the entire time length of their stay. We understand the complexity of adopting internationally; therefore we have chosen bi-lingual staff who demonstrates competent and caring traits. They are aware of the nuances that may occur while being immersed within a different culture and are able to serve as a link to problems and/or procedures within the U.S. In short, our international staff are capable people of integrity and trust!";"International Adoption";
;"Christian Family Services";"Licensed";"7955 Big Bend Blvd.";"Webster Groves";"MO";63119;(314) 968-2216;;;;;;"http://www.stlcfs.org/";"Christian Family Services, Inc., (CFS), is a non-profit child placing agency supported by local Christians and Churches and licensed in Missouri and Illinois (agency ID# 072877). Though all ConnectCare parents, adoptive, parents, staff, and primary financial support come from area Christians, services are provided to children, families, and individuals regardless of religious affiliation. ";"Adoption Services";
;"Crittenton Children's Center - Foster Care & Adoption";"Licensed";"10918 Elm Ave.";"Kansas City";"MO";64134;(816) 767-4287;"Marion M. Morris";;;;"mmmorris@saint-lukes.org";"http://www.saintlukeshealthsystem.org/";"Through no fault of their own, many children in our community have experienced abuse or neglect at the hands of a parent or caregiver. Crittenton is committed to helping ensure that every child has the opportunity to grow up in a stable and loving home, in which their physical, emotional, and social needs are met. An important part of this commitment is Crittenton's foster care and adoption services. Each year, Crittenton provides foster care case management and adoption services for more than 250 children in Jackson, Andrew, Buchanan and Clay counties. We believe that every child has the right to grow up in a stable and loving home - one in which his or her physical, emotional and social needs are met. Our top priority is to identify and develop each family’s strengths and to create a plan for safely returning children back to their homes. When this isn’t possible, we work to connect children with relatives or other permanent family options, such as adoption or guardianship. Through case management, social workers coordinate with families, the courts, community support services, and others to ensure the safety and care of each child. Children with behavior or emotional issues, or those in need of extensive medical care, receive services in specially trained homes or more intensive programs. All children receive the therapy and resources necessary to restore their hope and put them on a path of healing and growth.";"Foster Care and Adoption Services";
;"Future, Inc.";"Licensed";"643 Wynn Place";"Ballwin";"MO";63021;(636) 391-8868;"Carola U. McNeilly";;;;"carola@futureadopt.com; futureadopt@gmail.com";"http://www.futureadopt.com/";"Future, Inc. was founded by Galina Novikova, Ph.D., a Russian educator who came to this country in 1992. Galina was a university professor for 17 years. She spent a number of years in volunteer work with children from Russian orphanages. In Russia, orphanages are operated as part of the Department of Education. Future Inc. is a Missouri licensed child placing agency and has been recognized by the Internal Revenue Service as a 501(c)3 charitable organization. Future, Inc has been placing children with families since 1997. Future has established aprogram in Russia to help you identify your child. Future, Inc. has purposely remained small to provide you with individualized service throughout the process. The future is in our children. Yet there are hundreds of thousands of children still without families. Children who have never had a mom or dad but constantly dream of having them. Children who have never had the joy of hugging or hearing the words, ""I love you my baby."" Children are the future for all of us, for the entire world. To achieve the bright and happy future we all want, we must begin with the children. This belief is the source of our name, Future, and of our purpose, to place as many orphaned children as possible into happy and loving homes. Families who have adopted through Future have created a unique support base that we call ""Future's Families"". We have several social gatherings through out the year. We enjoy seeing the children grow, creating long lasting friendships and celebrate our cultures. Many of our parents are happy to talk to those who are considering adoption through Future. They have a deep understanding of what you go through, not just getting the documentation done, but also the ups and downs emotionally. Future also holds workshops on child related topics and we like to keep our families informed through newsletters and e-mail updates. Future requires that the prospective adoptive parents meet the adoption requirements of the state in which they live, the requirements of the United States Citzenship and Immigration Service (U.S.C.I.S) and the requirements of the Russian government.";"International Adoption";
;"Good Shepherd Children & Family Services";"Licensed";"1340 Partridge Avenue";"Saint Louis";"MO";63130;(314) 854-5720;"Mary Hoeynck";;;;;"http://goodshepherdstl.org/";"We value the life of a child from the time of conception to adulthood. Each child deserves to be a member of a caring family. Family can be defined in many ways. Our definition of family begins with a child and one caring adult. We strive to instill hope for the future in all of our children and families. In fact, we must be the ""keeper” of hope for children who are often unable to imagine an end to the trauma and pain they’ve experienced. We embrace a positive culture in which all staff act as shepherds of the youth in our care, taking opportunities every day to guide them toward their goals, allowing them to see possibilities in the world around them and make the most of the gifts they have been given. Adoption services are provided for children from infancy to adolescence with a growing emphasis on placing older children and sibling groups. Our goal is to help children of all ages become permanent members of safe, loving families.";"Adoption Counseling, Assessment, Placement, Post-Placement Supervision and Support";
;"Holt International Children's Services";"Licensed";"203 Huntington Rd";"Kansas City";"MO";64113;(816) 822-2169;"Judy Young";;;;"judyy@holtinternational.org";"http://www.holtinternational.org/";"Holt International's Arkansas, Kansas, and Missouri branch offers personable and caring support by providing experienced social workers to assist you with your adoption. Holt knows that throughout the adoption process, you will have questions and concerns, or may just need to talk to someone who understands. The caring and capable staff members located throughout Arkansas, Kansas, and Missouri bring Holt International's expertise in adoption services right to your front door. Holt's Arkansas, Kansas, and Missouri branch will be here for you every step of the way as you embark on the wonderful journey of bringing a child -- your child - from your heart...to your home.";"Adoption Services";
;"Hope N. Heller, Ph.D., Professional Services, Inc.";"Licensed";"11330 Olive Boulevard, Suite 225";"Creve Coeur";"MO";63141;(314) 567-7500;;;;;;"http://www.hopenhellerphd.com/";"Hope N. Heller, Ph.D. is a compassionate psychotherapist who is dedicated to helping people adjust and cope with the many challenges they face in life. An individual, couples, and family therapist, Dr. Heller, brings the insight and skills of a counseling professional to a field that demands sensitivity to emotions. With more than 25 years of experience Dr. Heller is helping clients to achieve and maintain their goals. In addition to counseling and consulting, Dr. Heller is licensed in the state of Missouri as a Child Placing Agency. She provides pre-adoption consultations as well as home studies and child-placement services for domestic and international adoptions. She counsels children and adults who have been adopted as well as birth and adopted families. ";"Adoption Services: COUNSELING individuals and couples during the treatment of reproductive services including infertility treatment. Working with people to decide if they want to consdier adoption or chose to lead a child-free life; PRE-ADOPTION consultation to assist people in understanding their options and develop a personalized program for sucessful adoption; PROVIDE assistance to ensure a sucessful adoptin experience. Strategize with singles/couples/partners in their efoorts to achieve results in adopting. Escort them through the process of putting together the required papaperwork. Support their emotional needs durin this challenging experience; COORDINATE and assist in the adoption of children in both domestically and internationally; PROVIDE post-placement adoption services; PROVIDE counselfing for parents of adopted children; PROVIDE counseling for adopted children adolescents and adults; PROVIDE family counseling to work through the many questions, concerns, and issues who have adopted members; PROVIDE counseling for birthmothers and their families; ONGOING support and counseling groups for adopted children, adolescents, and adults";
;"The LIGHT House";"Licensed";"400 West Meyer Road";"Kansas City";"MO";64113;(816) 361-2233;"Russell Martin";;;;"Russell.Martin@MBCH.org";"http://www.mbch.org/";"Since 1985, The LIGHT House has been providing Christ centered care to young mothers and their babies. Every person receives education, counseling, and life skills along with prenatal and pregnancy classes. We strive to provide the most comprehensive, Christ-centered care to young ladies facing unplanned pregnancies in the Kansas City area. The Light House is a full service adoption agency in Missouri with experienced, licensed staff. Since 1985 our experienced staff has facilitated hundreds of successful adoptions. We help connect birth mothers who delivered their babies in Missouri with potential Christian adoptive families who can live throughout the country.";"Confidential Counseling & Education for Adoptive Parents; Housing for Birth Mothers; Post-Adoption Counseling; Home Studies; Legal Service Referral; Pre-adoptive families";
;"Love Basket, Inc.";"Licensed";"10306 Business 21";"Hillsboro";"MO";63050;(636) 797-4100;;;;;"info@LoveBasket.org";"http://www.lovebasket.org/";"Love Basket, Inc. is a licensed, non-profit adoption agency based in Missouri, with an additional office in Kentucky. Since 1982, Love Basket has been serving children and families through our domestic and international adoption programs.";"Domestic Adoption; International Adoption; Home Study & Post-Placement Services";"Domestic Adoption Process: 1. Submit Application I found in Get Started. Upon approval, Application Packet II will be sent to you. 2. Complete Home Study. Families who live in Missouri or Kentucky will have their home study completed by Love Basket. Families in other states will need to locate a licensed agency to assist them in this step of the process. 3. Prepare an Adoptive Family Profile to share with Expectant Parents. Love Basket will provide guidance and feedback on creating a profile. 4. Selected by Expectant parents with possible match meeting to follow. A Love Basket staff member will be present to guide adoptive parents through their early contact with the birth family. 5. Placement and Legal Process Occurs. Love Basket will work alongside attorneys and court officials to coordinate this process for the adoptive and birth families. 6. Complete post-placement process including post placement visits/reports and obtaining final adoption decree."
;"Lutheran Family & Children's Services of Missouri - Union Office";"Licensed";"15 South Oak";"Union";"MO";63084;(636) 234-0893;;;;;"lindad@lfcs.org";"http://lfcsmo.org/";"Adoption can be a wonderful way to build your family! Roughly 60% of people in the United States know someone who has been involved in the adoption process. We have provided adoption services since our inception and remain committed to building and strengthening families today. Our staff of committed professionals are dedicated to building and supporting safe, strong and stable families who are prepared to help children grow into all that they can be. LFCS is a licensed and accredited agency able to provide services for both Domestic and Intercountry Adoption, including Hague countries. Adoption services are available to Birth Parents and Adoptive Parents.";"Domestic Adoption; Intercountry Adoption";
;"Lutheran Family & Children's Services of Missouri - St. Louis Office";"Licensed";"9666 Olive Boulevard, Suite 400";"Saint Louis";"MO";63132;(314) 787-5100;;;;;"lfcsmo@lfcs.org";"http://lfcsmo.org/";"Adoption can be a wonderful way to build your family! Roughly 60% of people in the United States know someone who has been involved in the adoption process. We have provided adoption services since our inception and remain committed to building and strengthening families today. Our staff of committed professionals are dedicated to building and supporting safe, strong and stable families who are prepared to help children grow into all that they can be. LFCS is a licensed and accredited agency able to provide services for both Domestic and Intercountry Adoption, including Hague countries. Adoption services are available to Birth Parents and Adoptive Parents.";"Domestic Adoption; Intercountry Adoption";
;"Lutheran Family & Children's Services of Missouri - Mid-Missouri Office";"Licensed";"401 West Boulevard North";"Columbia";"MO";65203;(573) 815-9955;"Heather Wall";;;;"heatherw@lfcs.org";"http://lfcsmo.org/";"Adoption can be a wonderful way to build your family! Roughly 60% of people in the United States know someone who has been involved in the adoption process. We have provided adoption services since our inception and remain committed to building and strengthening families today. Our staff of committed professionals are dedicated to building and supporting safe, strong and stable families who are prepared to help children grow into all that they can be. LFCS is a licensed and accredited agency able to provide services for both Domestic and Intercountry Adoption, including Hague countries. Adoption services are available to Birth Parents and Adoptive Parents.";"Domestic Adoption; Intercountry Adoption";
;"Lutheran Family & Children's Services of Missouri - St. Charles Office";"Licensed";"3670 West Clay Street";"Saint Charles ";"MO";63301;(636) 949-5522;"Jerry L. Marks";;;;"JerryM@lfcs.org";"http://lfcsmo.org/";"Adoption can be a wonderful way to build your family! Roughly 60% of people in the United States know someone who has been involved in the adoption process. We have provided adoption services since our inception and remain committed to building and strengthening families today. Our staff of committed professionals are dedicated to building and supporting safe, strong and stable families who are prepared to help children grow into all that they can be. LFCS is a licensed and accredited agency able to provide services for both Domestic and Intercountry Adoption, including Hague countries. Adoption services are available to Birth Parents and Adoptive Parents.";"Domestic Adoption; Intercountry Adoption";
;"Lutheran Family & Children's Services of Missouri - Southeast Office";"Licensed";"3178 Blattner Drive";"Cape Girardeau";"MO";63703;(573) 334-5866;"Leisa Blissett";;;;"LeisaB@lfcs.org";"http://lfcsmo.org/";"Adoption can be a wonderful way to build your family! Roughly 60% of people in the United States know someone who has been involved in the adoption process. We have provided adoption services since our inception and remain committed to building and strengthening families today. Our staff of committed professionals are dedicated to building and supporting safe, strong and stable families who are prepared to help children grow into all that they can be. LFCS is a licensed and accredited agency able to provide services for both Domestic and Intercountry Adoption, including Hague countries. Adoption services are available to Birth Parents and Adoptive Parents.";"Domestic Adoption; Intercountry Adoption";
;"Lutheran Family & Children's Services of Missouri - Southwest Office";"Licensed";"2130 N. Glenstone Avenue";"Springfield";"MO";65803;(417) 862-1972;"Laura Farmer";;;;"lauraf@lfcs.org";"http://lfcsmo.org/";"Adoption can be a wonderful way to build your family! Roughly 60% of people in the United States know someone who has been involved in the adoption process. We have provided adoption services since our inception and remain committed to building and strengthening families today. Our staff of committed professionals are dedicated to building and supporting safe, strong and stable families who are prepared to help children grow into all that they can be. LFCS is a licensed and accredited agency able to provide services for both Domestic and Intercountry Adoption, including Hague countries. Adoption services are available to Birth Parents and Adoptive Parents.";"Domestic Adoption; Intercountry Adoption";
;"All Blessings International - Missouri Office";"Licensed";"5505 North Farmer Branch Rd.";"Ozark";"MO";65721;(417) 485-4488;"Emily Matthews";;;;"adopt@missouriadoptionservices.org";"http://www.missouriadoptionservices.org/";"ABI is licensed to provide Missouri adoption home studies for families in their pursuit of domestic or international adoption from any country open to adoption by American parents. Missouri families are also eligible to apply to any ABI placing or networking adoption program. ABI will work around your schedule, as daytime, evening, or weekend appointments are available, and we will travel to you! We pride ourselves on our knowledge of adoption as well as our expedient service. Families consistently remark on our excellent homestudy services and the assistance they receive from our professional social workers. For families interested in our child placing services outside the state of Missouri, we can refer you to an approved home study provider. ABI offers families pre and post-adoptive guidance, education, and support while providing clients assistance with adoption and cultural awareness. Many families applying for international adoption are very pleased to know that we can manage dossier legalization with both domestic and international mailing. We also serve families seeking domestic adoptive placements, provide counseling for birth families, and offer independent home investigations, post-placement supervision, and assistance with adoption finalization. ";"Adoption Home Studies";
;"Adoption Solutions, Inc. - Jefferson City";"Licensed";"700 E. Capitol Avenue";"Jefferson City";"MO";65101;(573) 632-6646;;;;;"adoptionsolutionsinc@gmail.com";"http://adoptionsolutionsinc.com/";"Adoption Solutions, Incorporated's mission is to create strong, loving family  bonds between children, birth parents, and adoptive families. ASI strives to assure that as your child grows that these bonds last a lifetime. It is ASI's goal to work hard  to honor and meet the needs of birth parents matching them with adoptive families who have the qualities, values, and characteristics that they seek for their child. This goal is accomplished through ASI and an Open Adoption Policy where birthparents select, meet, and develop a relationship with the adoptive family of their choosing. ASI believes that all children are to be celebrated and cherished so we work hard to place all children including healthy, multi racial, special needs, special needs, drug exposed, and healthy infants.  ";"Adoption Services: Domestic Adoption Home Studies, International Adoption Home Studies, Embryo Adoption Home Studies, Post Placement Supervision Reports, Interstate Compact Services, Domestic Adoption, Special Needs Adoption, Counseling, Assist With Adoption Disruption and Alternative Placement; Birthparent Services: Crisis Pregnancy Counseling, Assistance with Medical Expenses, Assistance with Basic Living Expenses, Paternity Testing, Legal Counsel, Family Counseling, Post Adoption Counseling and Followup";
;"Adoption Solutions, Inc. - Camdenton";"Licensed";"96 Niangua Drive";"Camdenton";"MO";65020;(573) 632-6646;;;;;"adoptionsolutionsinc@gmail.com";"http://adoptionsolutionsinc.com/";"Adoption Solutions, Incorporated's mission is to create strong, loving family  bonds between children, birth parents, and adoptive families. ASI strives to assure that as your child grows that these bonds last a lifetime. It is ASI's goal to work hard  to honor and meet the needs of birth parents matching them with adoptive families who have the qualities, values, and characteristics that they seek for their child. This goal is accomplished through ASI and an Open Adoption Policy where birthparents select, meet, and develop a relationship with the adoptive family of their choosing. ASI believes that all children are to be celebrated and cherished so we work hard to place all children including healthy, multi racial, special needs, special needs, drug exposed, and healthy infants.  ";"Adoption Services: Domestic Adoption Home Studies, International Adoption Home Studies, Embryo Adoption Home Studies, Post Placement Supervision Reports, Interstate Compact Services, Domestic Adoption, Special Needs Adoption, Counseling, Assist With Adoption Disruption and Alternative Placement; Birthparent Services: Crisis Pregnancy Counseling, Assistance with Medical Expenses, Assistance with Basic Living Expenses, Paternity Testing, Legal Counsel, Family Counseling, Post Adoption Counseling and Followup";
;"Intermountain - Therapeutic Foster Care & Adoption Services (Helena Office)";"Licensed";"3240 Dredge Drive";"Helena";"MT";59602;(406) 457-4842;;;;;;"http://www.intermountain.org/";"There are children waiting for a place to call home! Intermountain recognizes the crucial role caring adoptive families play in helping children grow into healthy adults. Our comprehensive pre-service training and on-going integrated mental health services provide relationship solutions that will help to build a strong, permanent family. Intermountain is a licensed child placing and adoption agency. Our hope is to secure relational and emotional health and a loving, permanent family for each child. We recruit, license, train, and mentor families for therapeutic foster care and adoption. The children placed into families are between the ages of 3 and 18. Once you receive your Therapeutic Foster Care license, Intermountain carefully assesses each child referred to find the right child match for your family. Our dedicated staff then begin providing weekly in-home support to help you build a secure and trusting relationship with your child. Intermountain also works closely with Montana’s Child and Family Services Division to help finalize your child’s adoption.";"Therapeutic Foster Care & Adoption Services";
;"Intermountain - Therapeutic Foster Care & Adoption Services (Kalispell Office)";"Licensed";"322 2nd Ave West";"Kalispell";"MT";59901;(406) 755-4022;;;;;;"http://www.intermountain.org/";"There are children waiting for a place to call home! Intermountain recognizes the crucial role caring adoptive families play in helping children grow into healthy adults. Our comprehensive pre-service training and on-going integrated mental health services provide relationship solutions that will help to build a strong, permanent family. Intermountain is a licensed child placing and adoption agency. Our hope is to secure relational and emotional health and a loving, permanent family for each child. We recruit, license, train, and mentor families for therapeutic foster care and adoption. The children placed into families are between the ages of 3 and 18. Once you receive your Therapeutic Foster Care license, Intermountain carefully assesses each child referred to find the right child match for your family. Our dedicated staff then begin providing weekly in-home support to help you build a secure and trusting relationship with your child. Intermountain also works closely with Montana’s Child and Family Services Division to help finalize your child’s adoption.";"Therapeutic Foster Care & Adoption Services";
;"A New Arrival, Inc.";"Licensed";"204 S. Main Street";"Twin Bridges";"MT";59754;(406) 684-5312;"Lorraine Jones";;;;"lori@anewarrival.com";"http://www.anewarrival.com/";"A New Arrival is a registered 501 C (3) non-profit adoption agency, licensed since 2000 in the State of Montana. A COA Hague Accredited Agency. A New Arrival has assisted families in completing their adoption journey and has successfully placed over 800 children from eight different countries around the world and domestically. We also assist Birth Mothers with unplanned pregnancy's and choosing an adoptive family for your unborn child. Financial assistance available for Birth Mothers. ";"Adoption Services";
;"Catholic Social Services of Montana - Adoptive Services";"Licensed";"1301 11th Avenue";"Helena";"MT";59624;(406) 442-4130;;;;;"adopt@cssmt.org";"http://cssmt.org/";"Adoption can be an exciting and frustrating journey all in the same day. Making a decision to pursue adoption as a way to build your family takes a period of discernment and study. CSSM is determined to provide you with accurate information that will help you with your decision. The first step in the process is to seek and review all the information you can find. We provide you with information about the various types of adoption and help you decide the type of adoption best for you. You decide if you want to adopt a baby from Montana or another state or another country. Our agency provides written materials and a series of videos through our website which describe the process a couple goes through to adopt an infant from CSSM. They help to answer many questions such as: “What is open adoption? Who are the birth parents? How much does it cost to adopt through CSSM? What are the steps we need to go through and how long does it take?” We want you to be well informed  before you apply to be adoptive parents.You are invited to visit with the social worker whose office is closest to your home to have your individual questions answered. CSSM helps you to complete the home study process. If you adopt through the CSSM Adoption Program you create materials about your family that are provided to expectant parents. They choose the family for their baby or young child and social workers help you with the process of becoming acquainted and building a relationship. This support continues through the birth and beyond. The key to the success of CSSM’s over 61 years of Adoption is the support and compassion provided to everyone. Each adoption and each family is unique.";"Adoption Services";
;"Compassionate Hearts Adoption Agency";"Licensed";"9500 MT Hwy 324";"Dillon";"MT";59725;(406) 681-3127;"Cyndi Peck";;;;;"http://www.compassionatehearts.org/";"Compassionate Hearts Adoption Agency brings substantial expertise and experience to serve your adoption needs. The agency grew out of a humanitarian relief work for orphans and orphanages, and now we place children into good homes in the U.S. The main office for the adoption agency is located and licensed in the state of Montana. We place children from the U.S. and countries around the world into homes of Americans in all 50 states and Americans who reside abroad.";"Adoption Services";
;"A Beautiful Choice, Inc.";"Licensed";"P.O. Box 7134";"Great Falls";"MT";59406;(888) 960-2378;;;;;"info@abcincadopt.com";"http://www.abcincadopt.com/";"We are a non-profit, licensed adoption agency in the state of Montana that exists to provide comprehensive adoption services to families. We will work with our clients in a sensitive, compassionate, and personal manner. Our highly trained staff are committed to the needs of children as we embark on a journey together to find them loving homes.";"Home Studies; Post Adoption Services; Birth Mother Counseling; Foster Care Training & Licensing";
;"Lutheran Social Services of Montana - Billings";"Licensed";"2429 Mission Way";"Billings";"MT ";59102;(406) 245-9949;;;;;;"http://www.lssmt.org/";"Lutheran Social Services provides free birthparent counseling to women and their partners who are dealing with an unplanned pregnancy. LSS counselors also help prepare adoptive parents who are hoping to adopt through our domestic infant adoption, contract adoption and International adoption programs. Other adoption services include our Wendy’s Wonderful Kids program, search services and post adoption counseling.";"Adoption Services: Birthparent Counseling, Adoptive Parents Preparation, Wendy’s Wonderful Kids Program, Search Services, Post Adoption Counseling";
;"Lutheran Social Services of Montana - Bozeman";"Licensed";"714 S. 8th St.";"Bozeman";"MT";59715;(406) 586-2486;;;;;;"http://www.lssmt.org/";"Lutheran Social Services provides free birthparent counseling to women and their partners who are dealing with an unplanned pregnancy. LSS counselors also help prepare adoptive parents who are hoping to adopt through our domestic infant adoption, contract adoption and International adoption programs. Other adoption services include our Wendy’s Wonderful Kids program, search services and post adoption counseling.";"Adoption Services: Birthparent Counseling, Adoptive Parents Preparation, Wendy’s Wonderful Kids Program, Search Services, Post Adoption Counseling";
;"Lutheran Social Services of Montana - Kalispell";"Licensed";"17 2nd Street East, Suite 207";"Kalispell";"MT";59901;(406) 752-8847;;;;;;"http://www.lssmt.org/";"Lutheran Social Services provides free birthparent counseling to women and their partners who are dealing with an unplanned pregnancy. LSS counselors also help prepare adoptive parents who are hoping to adopt through our domestic infant adoption, contract adoption and International adoption programs. Other adoption services include our Wendy’s Wonderful Kids program, search services and post adoption counseling.";"Adoption Services: Birthparent Counseling, Adoptive Parents Preparation, Wendy’s Wonderful Kids Program, Search Services, Post Adoption Counseling";
;"Lutheran Social Services of Montana - Missoula";"Licensed";"1515 Fairview, Suite 230";"Missoula";"MT";59801;(406) 549-0147;;;;;;"http://www.lssmt.org/";"Lutheran Social Services provides free birthparent counseling to women and their partners who are dealing with an unplanned pregnancy. LSS counselors also help prepare adoptive parents who are hoping to adopt through our domestic infant adoption, contract adoption and International adoption programs. Other adoption services include our Wendy’s Wonderful Kids program, search services and post adoption counseling.";"Adoption Services: Birthparent Counseling, Adoptive Parents Preparation, Wendy’s Wonderful Kids Program, Search Services, Post Adoption Counseling";
;"HopeFull Connections Adoption Services";"Licensed";"2137 W. Durston Road, Suite #26";"Bozeman";"MT";59718;(406) 586-5773;;;;;"info@sacredportion.org";"http://hopefullconnections.org/";"HopeFull Connections Adoption Services is a faith based, licensed child placing agency able to provide home studies and post-adoption supervision for Christian families residing in the state of Montana. HopeFull Connections can perform home studies for international adoptions.  HopeFull Connections Adoption Services is currently one of only two Hague accredited agencies in Montana, adhering to strict standards of ethical practice for the protection of children and families. HopeFull Connections is also authorized by the InterCountry Adoption Board of the Philippines to place children from that country.";"Home Studies and Post-Adoption Supervision";
;"Youth Homes - Dan Fox Family Care Program";"Licensed";"515 S. Reserve Street, Suite 5";"Missoula";"MT";59807;(406) 541-1667;"Erin Williams";;;;"ewilliams@youthhomesmt.org";"http://youthhomesmt.org/";"We are a licensed agency that provides a full array of adoption services. Children can be adopted through us, typically starting in foster care and working toward permanent adoption as the child stabilizes. We support families through all steps of the adoption process, often turning the case back to the State to help the family avoid unnecessary legal fees. We can provide adoptive home studies for families who plan to adopt through a private agency, including international adoptions. We also offer birth parent counseling and joint sessions with adoptive parents as needed.";"Adoption Services";"Adoption Process: Application - All adoptive parents – either in our program or through another agency – must submit an application. We charge a $100 processing fee for each adult in the home, and any reapplications will be charged at this rate. Home Study - Every adoptive family in Montana must have a special evaluation of their family before they can be matched with a child. This evaluation is called a “home study,” and our staff is trained to provide this service. If you’re adopting through another agency, we will need to contact your agency prior to beginning your home study. In this case, we are not the child placing agency and cannot provide legal services. The home study fee for families adopting through the Dan Fox Family Care Program is $300. The fee for other agency, national or international adoptions is $1,500. Parent Preparation - We require all our adoptive parents to complete a professional adoptive training program. This 30-hour program is offered three times a year in six-week sessions. Each session covers a different topic presented in various formats. Matching - We take the completed home study, along with a list of children waiting to be adopted, and work to make the best possible match between a child and family. This process can take time, but is essential in order for the adoption to be successful for both the child and your family. We only provide this service for adoptions handled through our program. Placement - Once we have found a suitable match, we will place the child with your family as a foster care placement prior to the legal finalization of the adoption. During that time, a trained social worker will work closely with your family to help the process run as smoothly as possible. Again, we only provide this service for adoptions through our program. Post-Adoptive Services - Once an adoption of a child is finalized, we are available to help with any problems and difficulties that might arise. We can teach you how to recognize when you need help and how to access needed services in our community. Families who adopt a child outside our program may purchase post-placement reviews and reports for a fee of $300 per review/report. Your agency may require additional reports. Other Adoption Services - We will make appropriate and authorized amendments to a home study written by our program for an additional fee of $35/hr. We will also provide an annual update for a $300 fee. For families pursuing adoption outside our program, we charge an additional $35 per hour for each request of a particular child."
;"Catholic Charities of the Archdiocese of Omaha, Inc. - Adoption Services";"Licensed";"3300 North 60th Street";"Omaha";"NE";68104;(402) 554-0520;"Susan Malloy";;;;"SusanM@ccomaha.org";"http://www.ccomaha.org/";"At Catholic Charities, we believe the adoption process must honor every member of the adoption circle. With this belief we practice child-centered, fully open adoption. Catholic Charities serves prospective adoptive families throughout the 23 counties of the Archdiocese of Omaha, as well as the Lincoln and Grand Island Areas. Birth parents choose their child's parents and we facilitate child-centered, fully open adoptions. We work with adoptive and birth parents to form an adoption plan that best reflects their shared vision. Nebraska laws require that any couple wishing to adopt a child have a pre-placement home study completed by a licensed child-placing agency. A home study consists of interviews with the prospective parents to assess character, stability and preparedness to parent by adoption. Background checks, health assessments and references are required elements of the home study.";"Adoption Services";
;"Child Saving Institute";"Licensed";"4545 Dodge Street";"Omaha";"NE";68132;(402) 553-6000;;;;;"csiinfo@childsaving.org";"http://www.childsaving.org/";"Adoption is a journey full of different experiences and a decision that people come to for a variety of reasons. Some families want to adopt because they are unable to have children biologically. Others have been made aware of older child adoption and want to give a safe, loving home to a child who dreams of normalcy. Regardless of where you might be on your journey, Child Saving Institute wants you to have an opportunity to learn about adoption and become more informed about the child for whom you might be the best adoptive parent. Here are just a few of the reasons Child Saving Institute has been a leader in placing children for adoption for more than 120 years: We are grounded in innovative national permanency practices, including open adoption, older child adoption, and post adoption support; CSI’s adoption specialists have received comprehensive training in helping you prepare for caring for children who have endured trauma. They are experts in attachment and are adept in evidence-based practices to help you prepare your family for a new (perhaps older) addition; We are there for you providing the support you need throughout the entire process - from licensing and timely home study completion to identifying children who might be the best fit for your family. In addition, we offer ongoing education and support during the placement phase all the way through finalization. Child Saving Institute’s adoption philosophies are based on the following beliefs: We focus on the best interests of the child when finding a Forever Family for the child; Every child has the right to a permanent, nurturing, and safe family; The agency is legally, morally, and ethically responsible for trying to place children in homes where they will have the opportunity to develop healthy self-concepts and receive the physical and emotional nurturing they need to develop their full potential. As you open your hearts to the possibility of adoption, we hope you’ll rely on us to answer your many questions about adoption and the children currently waiting for loving families. No matter where your adoption journey may take you, Child Saving Institute hopes to be a part of it as a resource for information, education, and support.";"Adoption Services";
;"Lutheran Family Services of Nebraska, Inc. - Bellevue Office";"Licensed";"730 Fort Crook Road North";"Bellevue";"NE";68005;(402) 292-9105;;;;;;"http://www.lfsneb.org/";"Lutheran Family Services of Nebraska offers adoption and home study services to individuals and couples in Nebraska. Education about adoption issues and preparation for parenting adopted children are fundamental to all adoption opportunities at Lutheran Family Services of Nebraska.";"Pre- and Post-Adoption Services";
;"Lutheran Family Services of Nebraska, Inc. - Blair Office";"Licensed";"403 South 16th Street, Suite C";"Blair";"NE";68008;(402) 426-5454;;;;;;"http://www.lfsneb.org/";"Lutheran Family Services of Nebraska offers adoption and home study services to individuals and couples in Nebraska. Education about adoption issues and preparation for parenting adopted children are fundamental to all adoption opportunities at Lutheran Family Services of Nebraska.";"Pre- and Post-Adoption Services";
