"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
;"Nathanson Adoption Services";"Licensed";"7400 Carmel Executive Park, Suite 210";"Charlotte";"NC";28226;(704) 553-9506;"Bradley Nathanson";;;;"nathansonadopt@yahoo.com";"http://www.nathansonadopt.com/";"Nathanson Adoption Services has been nationally recognized for our high ethical practices, and excellence in service. Our agency is dedicated to helping North Carolina families meet their pre- and post- adoption requirements. ";"Adoption Services";
;"A New Life Christian Adoptions - Fayetteville";"Licensed";"2547 Ravenhill Drive, Suite 202";"Fayetteville";"NC";28303;(910) 292-6378;"Patience Lowery";;;;"info@nlcadopt.org";"http://www.nlcadopt.org/";"The purpose of A New Life Christian Adoptions shall be to provide a means by which children can be placed in the homes of loving, Christian families through the process of adoption. Adhering to the belief that God is the Creator of all life, the agency believes that every child should be afforded the opportunity to live in a family, which exemplifies the love of Christ. A New Life Christian Adoptions believes that children are a heritage of the Lord and that God is the Giver of Life.  Within the framework of this Christian belief, A New Life Christian Adoptions seeks to allow young women facing unplanned pregnancies the opportunity to place their child with families seeking to commit their love and their lives to raising that child as an alternative to other options.";"Adoption Services";"Adoptive Parents Process: Step 1: Determine whether you meet A New Life Christian Adoptions' requirements and contact us to begin the application process. Step 2: Staff will review your application for approval to begin the homestudy/pre-placement assessment. Step 3: The home study/pre-placement assessment requires your participation in a series of family consultations with a social worker to help you understand the adoption process and your responsibilities as an adoptive parent. The staff of A New Life Christian Adoptions will work with you to locate a child whose needs can be met as a member of your family. Adoptive placement of a child requires your presence at the agency and signature to various legal documents. All children, even newborns, will require time to adjust to your home environment. A New Life Christian Adoptions will be available for any support services you may need. A New Life Christian Adoptions and an attorney will assist adoptive parents in filing all court documents to legalize the adoption. The process to finalize an adoption is usually completed within six months, but can take longer depending on the individual case. Birthparents Process:  A counselor meets with you and helps you work through your desires – to raise your baby or to place your baby with adoptive parents. You are NEVER forced or pushed! Once it is clear that you desire to make an adoption plan, you can choose to look at profiles designed by the adoptive families who are waiting for a child. At this point you can pick a family for your child. If you would rather the agency pick the family, we will choose the family that’s been waiting the longest and is the best match for all involved. We will also work with you in deciding whether you would prefer an open, semi-open, or closed adoption. Until you have signed the papers surrendering your parental rights to your child (“Relinquishment papers”) you can change your mind. You will never be pressured to make a decision that is not right for you. And even then, there is a seven-day “Revocation period” in North Carolina in which you can change your mind about your decision and have your child returned to you. If you decide to make an adoption plan, your counselor will inform you of what steps you would need to take if you do change your mind and decide to parent. A New Life works with an adoption attorney who has years of experience in adoption law. There are several means of terminating the rights of a birthfather who is uninvolved or unconcerned about the child. Additionally, there are steps we can take in terminating the rights of a birthfather about whom you do not have much information. Some birthfathers are supportive of and involved in the adoption planning and choosing of the adoptive family and others are simply willing to sign the Relinquishment papers. If the birthfather is involved he may also choose an open, semi-open or closed adoption agreement. Our agency abides by the law to ensure that once the baby is placed with its adoptive parents after the revocation period, that child’s life will not be disrupted in any way and will enjoy the peace of mind you intended for them. Typically, by the time you go to the hospital to deliver, there is a plan and completed paperwork allowing our agency to begin putting your plan in motion. While in the hospital you may choose whether you will see or hold the baby. The hospital time is a time for you to say goodbye in the way that will give you greatest peace of mind. Your assigned social worker will be available to you throughout this process. Once the child is discharged from the hospital, the baby will be placed in “Interim care” with a private interim care home that only takes one infant at a time. This is NOT the State foster care system. The interim care mother will care for the baby during the seven days in which you can revoke your agreement to the adoption. We place the child in interim care because we want to protect you and the adoptive parents. However, we detail each adoption specific to your desires and will consider other alternatives for the seven-day revocation period. New Life will remain a ministry to you for as long as you need us. Our God-given desire is to aid you in healing. You will always be able to call us and receive counseling from our social workers. Having a child is something that is part of your story, forever.We want to help make this experience a positive part of your life that can be told with hope, rejoicing and love."
;"A New Life Christian Adoptions - Garner";"Licensed";"500 Benson Road, Suite 201";"Garner";"NC";27529;(919) 779-1004;"Patience Lowery";;;;"info@nlcadopt.org";"http://www.nlcadopt.org/";"The purpose of A New Life Christian Adoptions shall be to provide a means by which children can be placed in the homes of loving, Christian families through the process of adoption. Adhering to the belief that God is the Creator of all life, the agency believes that every child should be afforded the opportunity to live in a family, which exemplifies the love of Christ. A New Life Christian Adoptions believes that children are a heritage of the Lord and that God is the Giver of Life.  Within the framework of this Christian belief, A New Life Christian Adoptions seeks to allow young women facing unplanned pregnancies the opportunity to place their child with families seeking to commit their love and their lives to raising that child as an alternative to other options.";"Adoption Services";"Adoptive Parents Process: Step 1: Determine whether you meet A New Life Christian Adoptions' requirements and contact us to begin the application process. Step 2: Staff will review your application for approval to begin the homestudy/pre-placement assessment. Step 3: The home study/pre-placement assessment requires your participation in a series of family consultations with a social worker to help you understand the adoption process and your responsibilities as an adoptive parent. The staff of A New Life Christian Adoptions will work with you to locate a child whose needs can be met as a member of your family. Adoptive placement of a child requires your presence at the agency and signature to various legal documents. All children, even newborns, will require time to adjust to your home environment. A New Life Christian Adoptions will be available for any support services you may need. A New Life Christian Adoptions and an attorney will assist adoptive parents in filing all court documents to legalize the adoption. The process to finalize an adoption is usually completed within six months, but can take longer depending on the individual case. Birthparents Process:  A counselor meets with you and helps you work through your desires – to raise your baby or to place your baby with adoptive parents. You are NEVER forced or pushed! Once it is clear that you desire to make an adoption plan, you can choose to look at profiles designed by the adoptive families who are waiting for a child. At this point you can pick a family for your child. If you would rather the agency pick the family, we will choose the family that’s been waiting the longest and is the best match for all involved. We will also work with you in deciding whether you would prefer an open, semi-open, or closed adoption. Until you have signed the papers surrendering your parental rights to your child (“Relinquishment papers”) you can change your mind. You will never be pressured to make a decision that is not right for you. And even then, there is a seven-day “Revocation period” in North Carolina in which you can change your mind about your decision and have your child returned to you. If you decide to make an adoption plan, your counselor will inform you of what steps you would need to take if you do change your mind and decide to parent. A New Life works with an adoption attorney who has years of experience in adoption law. There are several means of terminating the rights of a birthfather who is uninvolved or unconcerned about the child. Additionally, there are steps we can take in terminating the rights of a birthfather about whom you do not have much information. Some birthfathers are supportive of and involved in the adoption planning and choosing of the adoptive family and others are simply willing to sign the Relinquishment papers. If the birthfather is involved he may also choose an open, semi-open or closed adoption agreement. Our agency abides by the law to ensure that once the baby is placed with its adoptive parents after the revocation period, that child’s life will not be disrupted in any way and will enjoy the peace of mind you intended for them. Typically, by the time you go to the hospital to deliver, there is a plan and completed paperwork allowing our agency to begin putting your plan in motion. While in the hospital you may choose whether you will see or hold the baby. The hospital time is a time for you to say goodbye in the way that will give you greatest peace of mind. Your assigned social worker will be available to you throughout this process. Once the child is discharged from the hospital, the baby will be placed in “Interim care” with a private interim care home that only takes one infant at a time. This is NOT the State foster care system. The interim care mother will care for the baby during the seven days in which you can revoke your agreement to the adoption. We place the child in interim care because we want to protect you and the adoptive parents. However, we detail each adoption specific to your desires and will consider other alternatives for the seven-day revocation period. New Life will remain a ministry to you for as long as you need us. Our God-given desire is to aid you in healing. You will always be able to call us and receive counseling from our social workers. Having a child is something that is part of your story, forever.We want to help make this experience a positive part of your life that can be told with hope, rejoicing and love."
;"Saint Mary International Adoption";"Licensed";"1515 Mockingbird Lane, Suite 560";"Charlotte";"NC";28209;(704) 527-7673;;;;;"nick@saintmaryadoption.com";"http://www.saintmaryadoption.com/";"We are a Christian adoption agency located in Charlotte, NC. We are a 501(c)3 Non Profit Adoption Agency. We look to serve Christian adoptive parents whom we believe will raise their adopted children to know Christ. We have assisted our parents with adoptions from Poland (and Bulgaria) for over 15 years.  We are truly thankful to have been given the opportunity to dedicate our professional lives to serve our parents. Since we began working, per God’s grace, we are blessed to report that we have been able to witness over 180 (4 more included as of June 25, 2015) children adopted by our parents.  We are thankful for this experience because with every adoption, we are able to better serve our parents yet to come. We love being able to pour out our knowledge, acquired from our many years of experience, to make the experience of our adoptive parents, whom we had committed to serve, easier.  We have all of the credentials necessary to serve our adoptive parents including: License in North Carolina allowing us to serve families from any state; COA Hague Accreditation; Polish Hague Accreditation; Bulgarian Hague Accredited Partner. Accreditations and licenses are wonderful accomplishments and we are blessed to have been given that opportunity.  However, these things are something that all agencies must have in order to provide services.  Therefore, these alone, since all agencies have them, should not be the reason why you select your agency. We open heartedly recommend that you find the people within an agency that you will like working with; the people whom you will be able to trust to guide you through this process. We know it’s not always easy for adoptive parents getting started. We know the questions adoptive parents ask themselves before deciding to start and we understand their thoughts as they go through the process. Though we know and understand, we don’t claim to have all the answers.  We do believe that as Christians we are called to adopt.  If that is so, and if God is with us, we don’t need to have all the answers all at once.  Rather, all we need to do is take the first step and pray for when the next step is due. Though we can’t answer all questions, there are plenty we can answer about the process of adopting from Poland, so if you feel like you are ready to take the a step – just to learn more - we’d love to tell you. ";"International Adoption Services: Poland and Bulgaria";"International Child Adoption Process: 1. Pick Country and Agency 2. Complete Home Study 3. Put together your Adoption “Dossier” 4. Submit your Adoption “Dossier” 5. Accept Your Child! 6. Traveling to Poland to Meet Your Child! 7. In-Between Adoption Trips 8. Traveling to Poland to Complete Your Adoption 9. Post Adoption Requirements"
;"Yahweh Center Children's Village";"Licensed";"5000 Lamb’s Path Way";"Castle Hayne";"NC";28429;(910) 675-3533;"Amber Boothby";;;;"aboothby@yahwehcenter.org";"https://yahwehcenter.org/";"The Yahweh Center is licensed as a child-placing agency for Adoption Services. We specialize in both adoptions and adoption preparation services. Currently the majority of adoption work is in the area of adoption readiness. Many of the Yahweh Center children have experienced not only family, group care, and foster placement disruptions but have also experienced disrupted adoptions. The agency prepares children for adoption by using the skills of staff with experience in adoption preparation and loss. We work in tandem with the legal custodians to recruit families and often prepare the pre-adoptive profile of the child for use in recruitment. Children are involved in creating their “life books” with staff and other skilled professionals such as their therapist and DSS workers. Children receive therapy that is treatment focused to prepare them for adoption. The children receiving these services are currently housed with other children receiving a variety of treatments. These children are still working on attachment issues and the Yahweh Center wants to help these children transition into competent loving family environments. Many times potential families can begin the process of unification while the children are working out their issues. Our agency specializes in children with RAD (reactive attachment disorder) condition and can help families deal with issues related to the disorder by offering training, counseling, and other services. In addition to Adoption Services, the Yahweh Center offers MAPP Classes ( Model Approach to Partnerships in Parenting ) to help parents learn effective communication and interaction with these children. Our agency is currently looking for 3 to 5 Families that are willing to be trained and certified as therapeutic foster parents. These families provide children a place to transition from group care to home care. The Yahweh Center is a licensed Mental Health provider and licensed also by the North Carolina Division of Social Services in providing child-placing services. Home studies and pre and post adoption services are offered.";"Adoption Services";
;"The Datz Foundation of North Carolina";"Licensed";"235 Cabarrus Ave. East";"Concord";"NC";28026;"(800) 829-LOVE";;;;;;"http://www.datzfoundation.org/";"The Datz Foundation of NC, a separate legal entity from The Datz Foundation of VA, MD, and DC, was founded by Mark Eckman and Vivian Datoff in 1993. Since then, it has become North Carolina’s leading for-profit adoption agency offering domestic placements through the Datz Foundation of VA, as well as pre-placement assessments (home studies) for residents of the state. Our North Carolina headquarters are in Concord, Cabarrus County, north of Charlotte. Our street address is 235 Cabarrus Avenue, E., Concord, NC 28025. Our in-house counsel is Amy Sue Davis, an attorney with many years of experience in adoption law. We have social workers located throughout the State of North Carolina, and have served families from as far east as Duck and as far west as Asheville. North Carolina families wishing to pursue an intercountry adoption through Datz first obtain a pre-placement assessment from The Datz Foundation of North Carolina, and then subsequently contract with The Datz Foundation of Virginia for the international placement.";"Adoption Services";
;"The Crossnore School - Adoption";"Licensed";"100 DAR Drive";"Crossnore";"NC";28616;(828) 733-4305;"Rosalia Bealer";;;;"rbealer@crossnoreschool.org";"http://www.crossnoreschool.org/";"The mission of The Crossnore School Adoption Placement Program is to partner with the counties we serve to effectively and efficiently recruit for and match children who desire to be adopted with qualified loving families. To become eligible for participation in the program, all prospective adoptive parents must submit a completed Adoptive Home Application. Prospective adoptive parents will be selected for participation in the program on the basis of a favorable application and background checks.";"Adoption Services";
;"The Bair Foundation of Asheville & Smoky Mountains";"Licensed";"Executive Park Building 1, Suite 108";"Asheville";"NC";28801;(828) 350-5197;"Tom Culver";;;;"tculver@bair.org";"https://www.bair.org/";"The Bair Foundation Child & Family Ministries  is a private, nonprofit 501c3  corporation that has served children and strengthened families since 1967. The Bair Foundation offers a myriad of family-focused programs including Therapeutic Foster Care, Emergency Foster Care, Foster-to-Adopt, Adoption, Intensive In-Home & Family Services, Kinship, Outpatient Services, Diagnostic Services, Independent Living Services, B.E.S.T. for Families, and Crisis Intervention Services. The Bair Foundation Child & Family Ministries  is accredited by the Council on Accrediation and the Evangelical Council for Financial Accountability. Additionally, The Bair Foundation receives funding from the States of Pennsylvania, Ohio, Kentucky, Virginia, North Carolina, South Carolina, Oklahoma, New Mexico, the Texas Department of Regulatory Services, as well as funding from private donations.";"Foster-to-Adopt; Foster Care - Therapeutic SITFC®; Foster Care - Traditional; Foster Care - Medically Needy; Independent Living; Kinship Care";
;"The Bair Foundation of Wilmington";"Licensed";"3133 Wrightsvile Avenue";"Wilmington";"NC";28403;(910) 202-9337;;;;;;"https://www.bair.org/";"The Bair Foundation Child & Family Ministries  is a private, nonprofit 501c3  corporation that has served children and strengthened families since 1967. The Bair Foundation offers a myriad of family-focused programs including Therapeutic Foster Care, Emergency Foster Care, Foster-to-Adopt, Adoption, Intensive In-Home & Family Services, Kinship, Outpatient Services, Diagnostic Services, Independent Living Services, B.E.S.T. for Families, and Crisis Intervention Services. The Bair Foundation Child & Family Ministries  is accredited by the Council on Accrediation and the Evangelical Council for Financial Accountability. Additionally, The Bair Foundation receives funding from the States of Pennsylvania, Ohio, Kentucky, Virginia, North Carolina, South Carolina, Oklahoma, New Mexico, the Texas Department of Regulatory Services, as well as funding from private donations.";"Foster-to-Adopt; Foster Care - Therapeutic SITFC®; Foster Care - Traditional; Foster Care - Medically Needy; Independent Living; Kinship Care";
;"The Bair Foundation of Raleigh";"Licensed";"3717 National Drive, Suite 115";"Raleigh";"NC";27612;(919) 573-8834;"Beth Williams";;;;"bwilliams@bair.org";"https://www.bair.org/";"The Bair Foundation Child & Family Ministries  is a private, nonprofit 501c3  corporation that has served children and strengthened families since 1967. The Bair Foundation offers a myriad of family-focused programs including Therapeutic Foster Care, Emergency Foster Care, Foster-to-Adopt, Adoption, Intensive In-Home & Family Services, Kinship, Outpatient Services, Diagnostic Services, Independent Living Services, B.E.S.T. for Families, and Crisis Intervention Services. The Bair Foundation Child & Family Ministries  is accredited by the Council on Accrediation and the Evangelical Council for Financial Accountability. Additionally, The Bair Foundation receives funding from the States of Pennsylvania, Ohio, Kentucky, Virginia, North Carolina, South Carolina, Oklahoma, New Mexico, the Texas Department of Regulatory Services, as well as funding from private donations.";"Foster-to-Adopt; Foster Care - Therapeutic SITFC®; Foster Care - Traditional; Foster Care - Medically Needy; Independent Living; Kinship Care";
;"Children’s Homes of Cleveland County, Inc. - Adoption";"Licensed";"425 C Cherryville Road";"Shelby";"NC";28150;(704) 484-2558;"Margie Christopher";;;;"mcchcc@charlotte.twcbc.com";"http://www.chccinc.org/";"Children's Homes of Cleveland County's mission is to provide services to Cleveland County children and their families, to come together to learn, to grow and to develop in a safe, stable environment - because we care. Adoption - Preparation of Pre-Placement Adoption Assessments and Reports to the Court in family adoptions.";"Preparation of Pre-Placement Adoption Assessments and Reports to the Court in family adoptions.";
;"Boys and Girls Homes of North Carolina - Adoption";"Licensed";"400 Flemington Drive";"Lake Waccamaw";"NC";28450;(910) 646-3083;"Ophelia Anderson";;;;"ophelia.anderson@bghnc.org";"http://www.boysandgirlshomes.org/";"Are you ready to make a commitment and open your heart and home to a child in need of a forever family? Through B&GH foster-to-adopt agency, you can adopt a child at no cost to you. While each child in need of adoption has a unqiue background, the children who come to us - from infants to teenagers - have been identified by area Department of Social Services as abused, neglected, abandoned or dependent. When a child is available for adoption through B&GH, it is because reunification with the birth family is not possible and the parental rights have been either terminated or are in the process of being terminated. Adoptive parents may be married or single, but must be over 21 years old. Also, they must have their own means of transportation, a telephone, high school diploma/GED and have sufficient income to meet the needs of their own families. Because we are a foster-to-adopt agency, all potential adoptive parents must first complete MAPP’S GPS training and become licensed foster parents. B&GH does not deny any person the opportunity to become a foster/adoptive parent on the basis of race, color, national origin of the person or child involved. There are no agency fees affiliated with the recruitment, training and licensing of adoptive homes and the placement of children within these homes. Financially, most adopted children are eligible for state adoption assistance, tax benefits, and Medicaid coverage until 18 years of age. Adopted children, age 12 and above, are eligible for tuition benefits for 4 years of college. We provide pre and post adoption services, 24/7 availability and access to support groups. ";"Pre and Post Adoption Services; 24/7 Availability; Access to Support Groups";
;"America World Adoption Association";"Licensed";"112 S Old Statesville Road";"Huntersville";"NC";28078;(800) 429-3369;"Michele Kuxhausen";;;;"Michele.Kuxhausen@awaa.org; northcarolina@awaa.org";"http://www.awaa.org/";"AWAA-NC is licensed and Hague/COA accredited in the state of North Carolina to provide home study services for adoption. Although our primary role is to provide home study services for families adopting through America World, we are also able to prepare home study and post adoption reports for families using other placement agencies and who meet America World's agency requirements. Our office is located in Huntersville, NC but we are able to provide services for families living throughout the state. ";"Home Study; Post Adoption";
;"The Children's Home Foster Care and Adoptions";"Licensed";"1001 Reynolda Rd.";"Winston-Salem";"NC";27104;(336) 721-7625;;;;;"admissions@tchome.org";"http://www.tchome.org/";"Foster Care Services provides a home for children and youths who are unable to live with their parents. There are three levels of foster care: therapeutic, respite and traditional. Therapeutic foster care is designed to allow youths with mental health needs the opportunity to grow and change in a family and home environment. Respite foster care is designed to provide temporary relief and support for families and long-term caregivers. Traditional foster care is available for youths who have minimal or no mental health needs. Adoptions are an opportunity for our agency to provide a forever family for children and teens in need. The child’s age and other criteria determine the length of time it takes to match the child to a home.  Most of the children are school age and are currently living in foster homes. Most have “special needs,” such as behavioral problems resulting from abuse or neglect, or have the need for a family where siblings can be together. The Children’s Home always has a need for foster parents who will provide an alternative family home for children and youths unable to return to their natural homes.";"Foster Care and Adoptions";
;"Lifeline Children’s Services: North Carolina";"Licensed";"2020 Remount Road, Suite W-120";"Gastonia";"NC";28054;(205) 967-0811;"Levacy Smith";;;;"levacy.smith@lifelinechild.org";"http://lifelinechild.org/";"Lifeline Children’s Services is a full-service adoption and orphan care ministry, serving families and children in the United States and around the globe.  We began as a domestic adoption ministry, caring for women walking through unplanned and often crisis pregnancies. By God’s grace, Lifeline has since grown in ways we never could have imagined.";"Adoption: Domestic Adoption, International Adoption; Foster Care; Crossings; (Un)adopted ";"Each applicant for adoption will be assigned a social worker, who will coordinate services for each family on an individual basis. The greatest effort spent on each couple will be the home study. A home study is a series of interviews in which the social worker concentrates on collecting information via face-to-face contact with each couple. The home study typically consists of an orientation interview followed by 4 home study interviews. 1. The first interview is a home visit in which the social worker will address each of the qualifications for adoption. This is a joint interview. 2. The next visits are individual interviews and are typically held at the LCS office. Both spouses may come on the same day, if they must travel to get to the office. If they are local, each spouse may schedule his or her own interview at his convenience. The interviews will be autobiographical in nature and will be based on an Autobiography written by the applicant. The social worker will ask that you complete this Autobiography prior to this interview. 3. The third interview will focus on parenting philosophies and plans. Issues such as experience and exposure to children, the applicants’ parenting received when they were children, values and discipline will be explored. 4. The fourth interview will focus on adoption education. We will discuss how to educate the child on his or her adoptive status, how to educate others, proper words and timing, books on adoption, trans-racial adoptions, contact with birth parents, background information on any prospective adopted child, completing a profile and many other issues common to adoption. Education is a very important part of the home study process. Each family in the domestic program is required to attend Lifeline’s domestic adoption conference in Birmingham, Alabama. This conference is a two day interactive training which will prepare and equip families for the joys and challenges of domestic adoption. After the home study process is completed, families will begin the matching process. Each family will create a family profile. Family profile’s are shown based on the birth mother’s preferences. Lifeline requires that at a minimum adoptive couples be willing to meet the birth mother before the adoption takes place, and to send correspondence through Lifeline to the birth family after the placement."
;"Children’s Home Society of North Carolina, Inc.";"Licensed";"604 Meadow Street";"Greensboro";"NC";27405;(800) 632-1400;;;;;;"http://www.chsnc.org/";"Children’s Home Society of North Carolina is looking for families interested in becoming trained and licensed to foster and adopt children in need of safe and loving families. CHS has a 110-year history of bringing children and parents together. Waiting children in North Carolina represent all ages and races and are in need of foster and adoptive families due to abuse or neglect. We hope you will consider opening your home to older children, sibling groups, and children with a variety of special needs. These children have tremendous potential to thrive with the help of a nurturing, supportive, permanent family. Since the initial steps are the same, we encourage you to consider making yourself available to foster while waiting to complete your adoption process.";"Foster Care; Adoption";"Steps to Foster: 1. Contact CHS and request foster care and adoption information. You will receive information about our organization and the needs of children who are awaiting families. You will also receive an application. 2. Your completed application will be assigned to a CHS Program Specialist in your area and they will contact you. 3. You and your Specialist will meet to discuss your interest in foster care, adoption, or both, and the services provided by CHS. You will also discuss your family situation and explore the type of children for whom you could provide the best home. 4. You will attend a training class known as MAPP in your area. 5. A home study will be completed.  Documentation such as, but not limited to, criminal record checks and fingerprint checks through the SBI/FBI, will be compiled and submitted to qualify your family for foster care or adoption. 6. After licensure, you will begin being referred for children based on your preferences. You will be given all available information about their background. Additional Steps to Adopt: 7. You will continue to discuss your family’s situation with your Specialist and explore the type of children for whom you could provide the best permanent home. 8. A pre-placement assessment (home study) will be completed and approved to also qualify you for adoption. 9. You will begin being considered for children based on your preferences and adoption plan. You may also be given the names of adoptive parents you can contact for support and advice on your own if you wish. 10. Once you have been selected for a child or children, you will be given all available information about their background. 11. Pre-placement visits will be scheduled in the child’s home community and in your home to allow you to meet the child and get to know them better. You may also meet people who have played a significant role in the child’s life (foster parents, teachers, counselors, etc.). 12. After the child joins your family, a social worker will continue to provide support as you become a family through adoption. 13. Your adoption is legally completed and you receive a copy of the decree of adoption."
;"Seven Homes";"Licensed";"204 Kelly Place";"High Point";"NC";27262;(336) 883-0207;"Ken Maxwell";;;;"director@7homes4kids.com";"http://www.7homes4kids.com/";"Our Adoption Philosophy is driven by our desire to find permanency for children in foster care.  Seven Homes only provides adoption services for children in foster care. Seven Homes does not provide private adoption or International Adoption Services. Our goal is to support reunification, and almost 60% of the children who come to Seven Homes are reunified with their birth family.  For children who cannot return home or live with a family member, we work tirelessly to find them the Forever Family they deserve. Seven Homes provides adoption services for families in North Carolina interested in adopting children from the Social Service System.  Our primary focus is on children in North Carolina, but we are willing to work with families considering adopting children from other states.";"Adoption Home Studies - Pre-Placement Assessments; Placement Services; Filing Services; Help Facilitate finding Post Adoption Services for Families if needed";
;"Adoption Matters, Inc.";"Licensed";"134 Professional Park Dr., Suite 400";"Mooresville";"NC";28117;(704) 770-6489;;;;;;"http://www.adoptionmattersllc.com/";"Adoption Matter, Inc. works with birth mothers and adoptive parents throughout the country. We currently provide home studies and in person counseling and consulting for birth mothers and adoptive families throughout North Carolina and South Carolina. However, don’t worry if you don’t live near us. We successfully support many of our clients via phone consultations and in fact many of our birth mothers prefer to be contacted through text and e-mail which we are happy to do.";"Birth Parent Options Counseling; Adoptive Parents Option Counseling; Adoption Advocacy and Consulting; Home Studies and Post Placement Services; Counseling Services";
;"Carolina Family Connections";"Licensed";"3141 Amity Court, Suite 200";"Charlotte";"NC";28215;(704) 568-9753;;;;;"lclontz@carolinafamilyconnections.com";"http://www.carolinafamilyconnections.com/";"Incorporated in 2006, Carolina Family Connections is a nonprofit agency providing family foster care for children in need of out-of-home placement in North Carolina. Thousands of children ages birth to eighteen are placed into foster homes each year in North Carolina. According to the North Carolina Division of Social Services ""all foster children have unique backgrounds, experiences, personalities, strengths, and needs. Many have been victims of physical or sexual abuse. All children who are in foster care require special care, support, and nurturing."" Carolina Family Connections is committed to recruiting, training, and supervising family foster care homes providing the best care possible for children who need out-of-home care. Our social work staff are dedicated to the children and families and advocate for all possible resources necessary to meet their needs. The leadership of Carolina Family Connections has extensive experience in the foster care field working with children, foster families, birth families, and community professionals. Our partnerships enable us to make a positive difference in the lives of children.";"Foster Care/Adoption";
;"Children At Heart Adoption Services, Inc.";"Licensed";"254 N. Front Street, Suite 200";"Wilmington";"NC";28401;(910) 763-4414;;;;;"CAHadoptions@aol.com";"http://www.childrenatheart.com/";"Children At Heart is a Hague accredited, 501(c)(3) non-profit adoption agency, founded in 1995. We are approved in the state of NY and licensed in the state of NC to facilitate domestic and international adoptions for all US citizens living in any state, or abroad. We also provide home study, post-placement, and post-adoption services for NY and NC residents. Children At Heart is a member of JCICS.";"Adoption Services";
;"Triangle Adoption Services";"Licensed";"104 S. Estes Drive, Suite 301N";"Chapel Hill";"NC";27514;(919) 906-0270;"Susan Brown";;;;"susanbrownlcsw@gmail.com";"http://triangleadoptionservices.com/";"Triangle Adoption Services is a licensed adoption agency specializing in adoptive home study and post-adoption services to families residing in North Carolina. Our agency has adoption social workers located across the state to serve families beyond the home office in Chapel Hill. These regions include Asheville, Charlotte, Wilmington, Winston Salem and surrounding areas.  Our social workers are seasoned adoption professionals with the highest recommendations from satisfied clients. Also known as a pre-placement assessment, the home study is one of the first steps required in the adoption process. With over twenty years of experience in adoptions, agency owner and director Susan Brown will provide professional, timely and knowledgeable support to guide you through the adoption process each step of the way. As your home study agency, we work closely with your child-placing agency, facilitator and/or adoption attorney to ensure all requirements are met for a smooth and efficient adoption process. We also provide services to families seeking step-parent and relative adoptions.";"Domestic Infant Home Study; Homestudy for Foster Care Adoption; Expedited Home Study; International Homestudies (Non-Haque / Haque); Post placement visit and report; Home Study Update; Step Parent Adoption; Court reports for adoption/ re-adoption; ICPC report for Interstate Adoption";
;"Nazareth Children’s Home, Inc. - Foster Care and Adoptions";"Licensed";"725 Crescent Road";"Rockwell";"NC";28138;(704) 279-5556;;;;;"info@nazch.com";"http://www.nazch.com/";"The Adoption and Family Foster Care programs at Nazareth Children’s Home are designed to find adoptive or foster homes for legally free and at-risk children, who over a period of time have been unable to return to live with their birth parents or with other family members. Once children are available for adoption, their foster parents are the first ones given the opportunity to adopt. This process is called “fostering to adopt”. There are many benefits to this process. First, you already have an established relationship with the child. Secondly, you already have had the contact and possibly relationships with extended family and birth parents of the children. Thirdly, it is significantly less expensive to adopt a child who is already placed in your home as a foster child.";"Fostering to Adopt";
;"Omni Visions, Inc.";"Licensed";"3739 National Drive, Suite 220";"Raleigh";"NC";27612;(919) 544-9701;"Treva Johnson";;;;"tjohnson@omnivisions.com";"http://www.omnivisions.com/";"Omni Visions believes that every child has a right to be a member of a healthy and supportive family which will provide long-term support. Children that cannot obtain this through their natural birth family need to be adopted. As a multi-state placement agency, Omni Visions works with children who have come into legal custody of the state. Once it is determined that the natural family is not capable of being a part of the child's life, Omni Visions staff dedicate their energy to recruit, train, coordinate and finance adoption home placement for children. Omni Visions works closely with each child and each prospective family to ensure a good match between child and family, to ease the approval process, and to provide all needed services, during the adoption process and afterwards. This commitment results in one of the highest adoption rates in the state.";"Adoption Services";
;"All About U Adoptions, Inc. ";"Licensed";"2481 106th Ave. NW";"Keene";"ND";58847;(877) 236-9864;"Coleen Globke";;;;"cjgaau@gmail.com";"http://aauadoptions.org/";"All About U Adoptions is passionate about making the adoption process all about you. We think it is about: Your dreams; Your hopes; Your goals; Your needs; Empowering you. We understand that your needs don’t end when “normal” business hours do, which is why we make ourselves available to you 24/7. If you are pregnant and unsure what to do OR if you know you want to choose adoption for your baby, we are here for you. You are not alone. A personal pregnancy advocate is just a phone call, email or text away to help you make the decision that’s best for you. Yes, we are an adoption agency. But we are also there to talk about whether or not parenting is the option for you.";"Adoption Services";
;"Catholic Charities North Dakota";"Licensed";"5201 Bishops Blvd., Suite B";"Fargo";"ND";58104;(701) 235-4457;;;;;"info@catholiccharitiesnd.org";"http://www.catholiccharitiesnd.org/";"Catholic Charities North Dakota has a proud tradition of placing children into permanent homes since its beginning in 1926 and is dedicated to helping adoptive parents and birthparents.  We would love to assist you in building your family through adoption.  The process is tailored to meet the needs of your family.";"North Dakota Infant Adoption; Identified Adoption; Relative Adoption; Out-of-State Adoption; International Adoption; Special Needs Adoption (AASK Program)";"1. Inquiry Meeting 2. Educational Group 3. Filling out an Application 4. Family Assessment 5. Placement 6. Post placement follow-up and support 7. Legal Finalization"
