"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
;"Lutheran Social Services of Indiana";"Licensed";"333 East Lewis Street";"Fort Wayne";"IN";46802;(260) 426-3347;"Angie Moellering";;;;"amoellering@lssin.org";"http://lssin.org/";"Lutheran Social Services is a nonprofit organization with over 100 years of experience in providing personalized, compassionate support for women and families.";"Domestic home studies; Infant-adoption placement services; Post-placement visits; Consultation and training";
;"Miriam Project";"Licensed";"1400 Broadway";"Anderson";"IN";46012;(765) 640-1580;;;;;"bmathis@miriamproject.org";"http://www.miriamproject.org/";"The Miriam Project is a Christian adoption agency that, like Miriam, seeks to be directed by God, placing children in loving homes so that His plan for them might be fulfilled, as it was with Moses. Madison Park Church of God established the Miriam Project in response to the need for adoptive services in Madison County. Remarkably, after the church's senior pastor, Jim Lyon, publicly shared his story of adoption, many people were inspired by his experience and began to explore the possibility of participating in an adoption. The Miriam Project was licensed by the state of Indiana in 1999.";"Adoption";
;"MLJ Adoptions, Inc.";"Licensed";"617 E. North Street";"Indianapolis";"IN";46204;(317) 875-0058;"Michele L. Jackson";;;;"info@mljadoptions.com";"http://www.mljadoptions.com/";"MLJ Adoptions strives to prepare, encourage and support families before, during and after adoption to best meet the needs of the children we serve. MLJ provides ethical, compassionate and attentive adoption services to loving and committed families.";"International Adoption; Education; Home Study; Post Adoption Reports; Re-Adoption; Support Services";
;"Protect Our Children, Inc.";"Licensed";"P.O. Box 55449";"Indianapolis";"IN";46205;(317) 927-7159;;;;;;"http://www.protect-our-children.org/";"Protect Our Children, Inc©, was originally formed for the purpose of providing affordable home studies for adoptions and custodies. Since that time the scope of our agency has expanded to include foster care, kinship care and special needs adoptions. Protect Our Children, Inc© provides affordable, thorough Family Assessments for Domestic, Independent, International and Special Needs Adoptions. Protect Our Children, Inc© provides post placement supervision and counseling. We also provide pre-placement counseling to birth mothers. We are fully licensed and approved to do home studies in the state of Indiana.";"Home Studies";
;"SAFY of Indiana: Fort Wayne";"Licensed";"705 E State Blvd, Suite 200";"Fort Wayne";"IN";46805;(260) 484-4600;"Andrea Goodwin";;;;;"http://www.safy.org/";"Specialized Alternatives for Families and Youth (SAFY) of America is a leading national nonprofit organization providing a full continuum of services for children and youth in the child welfare and juvenile justice systems. Building upon our reputation as a leader in quality treatment foster care services, our comprehensive programs and services include early intervention and prevention services, home- and community-based interventions, out-of-home placements, reunification and aftercare services provided with the goal of improving the health and quality of life of our nation’s most vulnerable children and families. ";"Special Needs Adoption; Post-Adoptive Services";
;"SAFY of Indiana: Indianapolis";"Licensed";"70 East 91st Street, Suite 109";"Indianapolis";"IN";46240;(317) 218-4081;"Andrea Goodwin";;;;;"http://www.safy.org/";"Specialized Alternatives for Families and Youth (SAFY) of America is a leading national nonprofit organization providing a full continuum of services for children and youth in the child welfare and juvenile justice systems. Building upon our reputation as a leader in quality treatment foster care services, our comprehensive programs and services include early intervention and prevention services, home- and community-based interventions, out-of-home placements, reunification and aftercare services provided with the goal of improving the health and quality of life of our nation’s most vulnerable children and families. ";"Special Needs Adoption";
;"SAFY of Indiana: Merrillville";"Licensed";"233 E 84th Drive, Suite 205";"Merrillville";"IN";46410;(219) 472-2062;"Andrea Goodwin";;;;;"http://www.safy.org/";"Specialized Alternatives for Families and Youth (SAFY) of America is a leading national nonprofit organization providing a full continuum of services for children and youth in the child welfare and juvenile justice systems. Building upon our reputation as a leader in quality treatment foster care services, our comprehensive programs and services include early intervention and prevention services, home- and community-based interventions, out-of-home placements, reunification and aftercare services provided with the goal of improving the health and quality of life of our nation’s most vulnerable children and families. ";"Special Needs Adoption; Post-Adoptive Services; Wendy’s Wonderful Kids";
;"SAFY of Indiana: South Bend";"Licensed";"2410 Grape Rd, Suite 6";"Mishawaka";"IN";46545;(574) 217-0128;"Andrea Goodwin";;;;;"http://www.safy.org/";"Specialized Alternatives for Families and Youth (SAFY) of America is a leading national nonprofit organization providing a full continuum of services for children and youth in the child welfare and juvenile justice systems. Building upon our reputation as a leader in quality treatment foster care services, our comprehensive programs and services include early intervention and prevention services, home- and community-based interventions, out-of-home placements, reunification and aftercare services provided with the goal of improving the health and quality of life of our nation’s most vulnerable children and families. ";"Special Needs Adoption; Post-Adoptive Services";
;"St. Elizabeth Coleman Pregnancy and Adoption Services";"Licensed";"2500 Churchman Avenue";"Indianapolis";"IN";46203;(317) 787-3412;"Renee Hummel";;;;"rhummel@secindy.org";"http://www.givingbirthtohope.org/";"St. Elizabeth/Coleman Pregnancy and Adoption Services, rooted in Catholic tradition, believes that every child has a right to a healthy, loving family. We provide life-long services to empower women and families of all faiths by offering support, compassion and professional guidance. ";"International Adoption Placement; Birth parent adoption services; Community education and outreach; Crisis/unplanned pregnancy services; Adoption Homestudies; Domestic Adoption Placement; Indiana Adoption History Registry ";
;"The Villages of Indiana, Inc. ";"Licensed";"2405 N. Smith Pike";"Bloomington";"IN";47404;(812) 332-1245;"Gina Alexander";;;;"galexander@villages.org";"https://www.villages.org/";"The Villages is a fully accredited family services agency, offering comprehensive support services to assist adoptive parents and children as they transition to a permanent family. The Villages’ adoption programs provide services to families pursuing all types of adoption, including special needs, domestic and international adoption.";"Family and child preparation; Home studies; Matching, pre-placement and placement support services; Counseling and crisis intervention; Post-adoption services and support groups; Interstate compact services";
;"Adoptions & Family Support Network, Inc.";"Licensed";"1834 45th Avenue";"Munster";"IN";46321;(219) 924-2600;;;;;"adoptionandfamily@att.net";"http://www.adoptionandfamily.com/";"Adoptions & Family Support Network, Inc. offers a myriad of services to children, individuals, families, and the community.";"Birth Parent Services: Professional and caring counseling, Guidance and support, Prenatal education, Adoption planning, Parenting preparation, Community referrals; Adoption Services: Home Study Assessments for Indiana Residents; Adoption and Parenting Education; Placement and Post-Placement Services";
;"Bethany Christian Services - Indianapolis";"Licensed";"7168 Graham Road";"Indianapolis";"IN";46250;(317) 578-5000;"Twilla Brohman";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"International Adoption; Infant Adoption; Domestic Foster Care; Post Adoption Support; Pregnancy Support";
;"Compassionate Care";"Licensed";"125 North Weinbach Avenue, Suite 820B";"Evansville";"IN";47711;(812) 401-0930;;;;;;"http://compassionatecareadopt.org/";"Compassionate Care Adoption Agency and Ministry to Unwed Mothers, grew out of the work of the General Baptist Commission on Social Issues.  The Commission recommended to the General Board of the General Association of General Baptists and then was presented by the Board at the 1987 General Association that the Social Issues Commission be instructed to incorporate a General Baptist adoption agency and ministry to unwed mothers as a not-for-profit corporation in the state of Indiana. The licensing procedure to be incorporated in the state of Indiana continued over the better part of two years.  On September 1, 1989, Compassionate Care opened its doors at Howell General Baptist Church in Evansville, Indiana as a Licensed Child Placing Agency and began accepting applications for adoptions.  This exciting new ministry served General Baptists and other Christian families in every state through the Compassionate Care office.  Mary Lou Howard was selected as the first director and served until 1991.  Dr. John Clanton assumed the director a short time later and faithfully directed the ministry of Compassionate Care until his tragic death in 2006. Compassionate Care has successfully developed over the years since its inception and has changed some of its policies.  The emphasis by the turn of the century became more and more of an adoption agency through which adoptive parents were adopting babies internationally.  Also, the offices of Compassionate Care were moved to Oakland City University Wilder Center in Oakland City, Indiana. Dr. Darrell W. Hillhouse became the third executive director of Compassionate Care from 2007-2012.  David Kelle joined the Compassionate Care Staff in 2012 and is currently serving as its 4th Executive Director.  Under his leadership the offices of CCAMI are now strategically located in Evansville, Indiana. In the early years of this much needed ministry, it was reported to the General Association of General Baptists that “Compassionate Care is working!” It has continued “working” unceasingly throughout the years. Happily, in fact, Compassionate Care Adoption Ministries, Inc. has facilitated 168 adoptions since its beginning in 1989.";"Adoption";
;"Independent Adoption Center";"Licensed";"5136 E Stop 11 Rd #30";"Indianapolis";"IN";46237;(317) 887-2015;;;;;;"http://www.adoptionhelp.org/";"The Indiana branch of the Independent Adoption Center is located in Indianapolis, south of downtown right off of I-65. We offer a full range of adoption services from our Indiana office, including pregnancy counseling and adoption counseling, homestudies, post placement supervision, ICPC services, and more. IAC was originally founded in 1982, our midwest branch in Indiana opened its doors in May of 1993, and acquired its licensed status in 1995. In other words, we have plenty of experience in creating successful open adoptions, and can help you with your situation as well.";"Adoption Services: Pregnancy Counseling and Adoption Counseling; Homestudies; Post Placement Supervision, ICPC Services";
;"Abby's One True Gift Adoptions, Inc";"Licensed";"755 SE Frontier Avenue, Suite 102";"Waukee";"IA";50263;(515) 987-3341;"Patricia Gerlitz";;;;"pgerlitz@onetruegift.com";"http://www.onetruegift.com/";"In the adoption industry there are numerous choices available to you in your efforts to find and adopt a child. Agencies, facilitators, attorneys, foster care, the list goes on. Each has their merits and drawbacks. Abby’s One True Gift Adoptions is a full service licensed adoption agency. We specialize in matching adoptive families with birthmothers on a national scale. We offer homestudy and post placement services, full legal representation in both the adoptive family’s and birthmother’s state, a birthmother mentoring program, as well as counseling for families and birthmothers. Essentially, our agency provides every service necessary from beginning to end. Our experience and success has allowed us the opportunity to build a nationwide network of adoption attorneys and adoption investigators focused on providing the most comprehensive services to our clients. As an agency, we direct a tremendous amount of resources into nationwide advertising focused on finding birthmothers and adoptive families. This is the benefit we provide to you - nationwide access and service that far exceed practical individual efforts.";"Adoption Services";
;"About A Child";"Licensed";"729 22nd Street";"West Des Moines";"IA";50265;(515) 221-2231;"Victoria Kats";;;;"vic@aboutachild.org";"https://aboutachild.org/";"About A Child is a not-for-profit, non-sectarian international adoption agency licensed in the state of Iowa, with an additonal registered facilitator office in California. First and foremost we see ourselves as a charitable organization whose goals and mission are as important as ethical practices, high professionalism and unwavering commitment needed to reach our goals and fulfill our mission. We are a team of people whose lives were touched by orphans from all corners of the world. We cannot remain indifferent to despicable living conditions and bleak futures of these children. We want to help at least a few,and give hope to many. Otherwise, there is no light at the end of the tunnel. We founded this charitable organization to find others with the same goal. Together we can make a bigger difference in the lives of these children. We called our organization About A Child. We hope you take some time to read about every child who needs some medical assistance, orsponsorship, or a present, or a family. Please consider making someone’s dream come true.";"Adoption Services";
;"Adoption Bridges, Inc.";"Licensed";"535 S. 34th Court";"West Des Moines";"IA";50265;(515) 771-0211;"Andrey Korsakov";;;;;;;;
;"Adoption Connection: The Iowa Center for Adoption";"Licensed";"114 NW 5th Street, Ste. 103";"Ankeny";"IA";50023;(515) 965-8029;;;;;;"http://adoptioniowa.com/";"Adoption Connection is a fully licensed child-placement agency in Ankeny, Iowa. We are a non-traditional, non-denominational agency. Our staff members are caring and experienced professionals dedicated to creating adoption connections that meet the needs of the individuals involved in a safe, secure and compassionate way. Our mission is to offer a healthy, loving alternative for unplanned pregnancies and to provide permanent family placements for children through adoption. Our adoption services are offered without regard to age, ethnic origin, religion, marital status, physical characteristics or disability or number of children in the home. All of our client services are individualized to best meet the needs of those involved in each adoption plan. Open, semi-open and closed adoptions are all available.";"Adoption";"Here are the basics of how the overall adoption process works: By law, all prospective adoptive families are carefully screened in a pre-placement “home study” and must be approved by a licensed provider like Adoption Connection before a child can be placed with them. At Adoption Connection, prospective adoptive families take an adoption preparation class  to learn about developmental milestones for adopted children, talking to their child about their adoption story, creating positive self-esteem about birth families, and more. Prospective adoptive families create their family “profile” for viewing by expectant and birth parents. Expectant and birth parents typically choose the family for their child as part of their adoption plan before or after the child is born.  Adoption plans may be closed, open and semi-open adoption plans depending on the wishes of the placing parents. After the child is born, the parental rights of the birth parents are voluntarily terminated in court so the child can later be adopted.  Adoption Connection provides ongoing support for birth parents as long as needed after this process is completed.  Ongoing updates about the child are also available to all birth parents if desired. Once a child begins living with their new family, Adoption Connection “supervises” for at least 6 months.   Older children may require more time to adjust  so not all adoptions are finalized exactly after 6 months. When all post-placement requirements are met,  Adoption Connection provides a ‘consent’ for the family to adopt the child legally through a court process. In Iowa, court records of termination and adoption are confidential and sealed after each step is completed. Adoption Connection services are also confidential and no identifying information about you can be shared without your consent. Adoptive families placed through Adoption Connection have an agreed communication plan to provide pictures and updates on their child after adoption for a specified period, to help  birth parents know their child is healthy and loved by the family they chose!"
;"American Home Finding Association";"Licensed";"217 East 5th Street";"Ottumwa";"IA";52501;(641) 682-3449;;;;;;"http://ahfa.org/";"American Home Finding Association is a private, not-for-profit family service agency.  Our services include Adoption, WIC, Maternal & Child Health Programs, Emergency Shelter for adolescents, Child Care and the Foster Grandparent Program. American Home Finding Association is a licensed child placing agency, finding adoptive homes for both infants and special needs children. The goal of our adoption program is to find the best possible home for each child. Applications are currently being accepted.  The agency has some general requirements for families interested in adoption.  The waiting time for adoption varies depending upon what age child is desired.";"Adoption";
;"Bethany Christian Services - Des Moines";"Licensed";"316 E. 6th St.";"Des Moines";"IA";50309;(515) 270-0824;"Leah Garland";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Pregnancy Support; Infant Adoption; International Adoption; ADOPTS; Family Counseling; Post Adoption Support";
;"Bethany Christian Services - Pella";"Licensed";"617 Franklin St., Ste 201";"Pella";"IA";50219;(641) 628-3247;"Leah Garland";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Pregnancy Support; Infant Adoption; International Adoption; ADOPTS; Family Counseling; Post Adoption Support";
;"Bethany Christian Services - Orange City";"Licensed";"123 Albany Ave SE";"Orange City";"IA";51041;(712) 737-4831;"Julie Van Otterloo";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"ADOPTS; Family Counseling; Infant Adoption; International Adoption; Post Adoption Support; Pregnancy Support; Safe Families for Children";
;"Bethany Christian Services - Cedar Rapids";"Licensed";"1860 1st Avenue NE";"Cedar Rapids";"IA";52402;(319) 832-2321;"Leah Garland";;;;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Pregnancy Support; Infant Adoption; International Adoption; ADOPTS; Family Counseling; Post Adoption Support";
;"Bethany For Children and Families";"Licensed";"1202 W. Third Street";"Davenport";"IA";52802;(563) 324-9169;;;;;"info@bethany-qc.org";"http://bethany-qc.org/";"Bethany for Children & Families is a licensed adoption agency in Iowa and Illinois. The agency provides adoption and pregnancy counseling services to residents of Iowa and Illinois who reside in Clinton, Scott, Muscatine, Louisa, Jackson, Rock Island, Mercer, and Henry Counties, and counties within a 90 mile radius of the Quad Cities. The agency offers domestic, international, and special needs adoption services.";"Domestic Infant Adoption; International Adoption; Birth Parent Services; Special Needs Adoption; Search and Reunion Services";
;"Bethany For Children and Families";"Licensed";"115 S. 2nd Street, Suite 6";"Maquoketa";"IA";52060;(563) 652-6473;;;;;"info@bethany-qc.org";"http://bethany-qc.org/";"Bethany for Children & Families is a licensed adoption agency in Iowa and Illinois. The agency provides adoption and pregnancy counseling services to residents of Iowa and Illinois who reside in Clinton, Scott, Muscatine, Louisa, Jackson, Rock Island, Mercer, and Henry Counties, and counties within a 90 mile radius of the Quad Cities. The agency offers domestic, international, and special needs adoption services.";"Domestic Infant Adoption; International Adoption; Birth Parent Services; Special Needs Adoption; Search and Reunion Services";
;"Bethany For Children and Families";"Licensed";"215 6th Avenue South";"Clinton";"IA";52732;(563) 259-5142;;;;;"info@bethany-qc.org";"http://bethany-qc.org/";"Bethany for Children & Families is a licensed adoption agency in Iowa and Illinois. The agency provides adoption and pregnancy counseling services to residents of Iowa and Illinois who reside in Clinton, Scott, Muscatine, Louisa, Jackson, Rock Island, Mercer, and Henry Counties, and counties within a 90 mile radius of the Quad Cities. The agency offers domestic, international, and special needs adoption services.";"Domestic Infant Adoption; International Adoption; Birth Parent Services; Special Needs Adoption; Search and Reunion Services";
;"Bethany For Children and Families";"Licensed";"1500 Plaza Place, Suites 109 & 110";"Muscatine";"IA";52761;(563) 262-9401;;;;;"info@bethany-qc.org";"http://bethany-qc.org/";"Bethany for Children & Families is a licensed adoption agency in Iowa and Illinois. The agency provides adoption and pregnancy counseling services to residents of Iowa and Illinois who reside in Clinton, Scott, Muscatine, Louisa, Jackson, Rock Island, Mercer, and Henry Counties, and counties within a 90 mile radius of the Quad Cities. The agency offers domestic, international, and special needs adoption services.";"Domestic Infant Adoption; International Adoption; Birth Parent Services; Special Needs Adoption; Search and Reunion Services";
;"Catholic Charities of the Diocese of Sioux City";"Licensed";"1601 Military Road";"Sioux City";"IA";51103;(712) 252-4547;;;;;"info@cathchar.com";"http://www.cathchar.com/";"Catholic Charities empowers and strengthens all individuals and families, through charity, advocacy and mental health services that are inspired by Christ’s love and compassion.";"Adoption Services; Placement Studies for Domestic and Foreign Adoptions; Counseling for Adoption or Single Parenting";
;"Catholic Charities of the Diocese of Sioux City";"Licensed";"409 1/2 West 7th Street";"Carroll";"IA";51401;(712) 792-9597;;;;;"info@cathchar.com";"http://www.cathchar.com/";"Catholic Charities empowers and strengthens all individuals and families, through charity, advocacy and mental health services that are inspired by Christ’s love and compassion.";"Adoption Services; Placement Studies for Domestic and Foreign Adoptions; Counseling for Adoption or Single Parenting";
;"Catholic Charities of the Diocese of Sioux City";"Licensed";"1200 3rd Avenue NW, Suite 1";"Fort Dodge";"IA";50501;(515) 576-4156;;;;;"info@cathchar.com";"http://www.cathchar.com/";"Catholic Charities empowers and strengthens all individuals and families, through charity, advocacy and mental health services that are inspired by Christ’s love and compassion.";"Adoption Services; Placement Studies for Domestic and Foreign Adoptions; Counseling for Adoption or Single Parenting";
;"Catholic Charities of the Diocese of Sioux City";"Licensed";"1111 4th Avenue West";"Spencer";"IA";51301;(712) 580-4320;;;;;"info@cathchar.com";"http://www.cathchar.com/";"Catholic Charities empowers and strengthens all individuals and families, through charity, advocacy and mental health services that are inspired by Christ’s love and compassion.";"Adoption Services; Placement Studies for Domestic and Foreign Adoptions; Counseling for Adoption or Single Parenting";
;"Children & Families of Iowa";"Licensed";"1111 University Ave.";"Des Moines";"IA";50314;(515) 288-1981;;;;;;"http://cfiowa.org/";"Children & Families of Iowa is committed to creating safe, permanent connections between children and families. Part of this commitment is to provide domestic and international adoption home study services. We are accredited by the Council on Accreditation to provide international home studies.";"Domestic and International Adoption Home Study Services ";
;"Children & Families of Iowa";"Licensed";"111 Ave. O West";"Fort Dodge";"IA";50501;(515) 573-2193;;;;;;"http://cfiowa.org/";"Children & Families of Iowa is committed to creating safe, permanent connections between children and families. Part of this commitment is to provide domestic and international adoption home study services. We are accredited by the Council on Accreditation to provide international home studies.";"Domestic and International Adoption Home Study Services ";
;"Children & Families of Iowa";"Licensed";"105 E. McLane St., Ste 400";"Osceola";"IA";50213;(641) 342-3444;;;;;;"http://cfiowa.org/";"Children & Families of Iowa is committed to creating safe, permanent connections between children and families. Part of this commitment is to provide domestic and international adoption home study services. We are accredited by the Council on Accreditation to provide international home studies.";"Domestic and International Adoption Home Study Services ";
;"Children & Families of Iowa";"Licensed";"408 East Main St.";"Ottumwa";"IA";52501;(641) 682-3642;;;;;;"http://cfiowa.org/";"Children & Families of Iowa is committed to creating safe, permanent connections between children and families. Part of this commitment is to provide domestic and international adoption home study services. We are accredited by the Council on Accreditation to provide international home studies.";"Domestic and International Adoption Home Study Services ";
;"Family Solutions Services, Inc.";"Licensed";"1217 Hwy 10 W.";"Orange City";"IA";51041;(712) 707-9222;;;;;;"http://www.family-solutions-services.com/";"Family Solutions Services, Inc. opened its doors in July of 2006.  The agency was started By Denise Driesen and Nichole Hanks.  It began as an agency that provided in-home counseling services to families and children in need. Family Solutions Services, Inc. is licensed as a child placing agency in the State of Iowa.  We provide placement and adotptive home studies.  This inculdes completing the initial home study as well as providing families with follow up home studies.  Each homestudy is paid for by the applicant.";"Placement and Adoptive Home Studies";
;"Family Solutions Services, Inc.";"Licensed";"505 5th St., Suite 5101";"Sioux City";"IA";51101;(712) 258-4553;;;;;;"http://www.family-solutions-services.com/";"Family Solutions Services, Inc. opened its doors in July of 2006.  The agency was started By Denise Driesen and Nichole Hanks.  It began as an agency that provided in-home counseling services to families and children in need. Family Solutions Services, Inc. is licensed as a child placing agency in the State of Iowa.  We provide placement and adotptive home studies.  This inculdes completing the initial home study as well as providing families with follow up home studies.  Each homestudy is paid for by the applicant.";"Placement and Adoptive Home Studies";
;"America World Adoption Association - Iowa";"Licensed";"1204 N 7th St.";"Indianola";"IA";50125;(800) 429-3369;"Angie Reed";;;;"iowa@awaa.org";"http://www.awaa.org/";"AWAA-IA is licensed and Hague/COA accredited in the state of Iowa to provide home study services for adoption. Although our primary role is to provide home study services for families adopting through America World, we are also able to prepare home study and post adoption reports for families using other placement agencies and who meet America World's agency requirements. We are able to provide services for families living throughout the state. ";"Home Study; Post Adoption";
;"Graceful Adoptions LLC";"Licensed";"3408 Woodland Avenue, Suite 201";"West Des Moines";"IA";50266;(877) 628-1415;"Karen Nissly";;;;"info@gracefuladoptions.com; karen.nissly@gracefuladoptions.com";"http://gracefuladoptions.com/";"Everyone involved with adoptions - directly or indirectly - understands that adoption is an emotional process with many uncertainties, twists, and turns. Challenges always exist during adoption…what matters is how we handle the challenges. As your partner, it is the mission of Graceful Adoptions to deliver services with kindness, respect, honesty, and integrity. By staying focused on our mission, the adoption experience really will be the personal experience it should be.";"Adoption";"Step One - Complete your Home Study. An adoption Home Study is a legal requirement for any adoption and must be completed through an organization in your state licensed to complete Home Studies. This can be the longest part of the process so starting early is the smart thing to do.Once your Home Study is complete, send a signed and notarized original, along with all the supporting documents, to Graceful Adoptions. Step Two - Complete Graceful Adoptions’ Application and Submit the Application Fee. Graceful Adoption’s Application provides Adoptive Parents the flexibility to request the race, age, gender, family medical conditions and uterine exposure to drugs and alcohol of a child they feel comfortable parenting. Once activated, this information is used create a match between adoptive parents and parents placing a child for adoption. Step Three - Application Interview. During the Application Interview, the prospective adoptive parents and Graceful Adoptions’ Service Director talk about preparedness for the life-long commitment of adoption. This is a good time to review expectations to ensure we are the right agency for you. Step Four - Complete Graceful Adoptions’ Activation Documents. The activation documents include Graceful Adoptions’ Agency Agreement; Processes, Procedures and Guidelines; Insurance Affidavit and the Family Activation Fee. Once the activation documents are completed and returned, it’s time to work on your Family Profile. Step Five - Complete the Family Profile. Graceful Adoptions’ Family Profile template and dropbox for pictures makes it easy to provide the information needed to develop the adoptive parents’ profile. All profiles are professionally designed and edited, and approved by the family prior to finalization. Once completed, the Family Profile is used to present the adoptive family to parents considering adoption for their child. Step Six - Complete the Match Process. Based on the mother’s preferences, adoptive parent profiles are presented to her for consideration. Once she identifies one or more adoptive families that she is interested in knowing better we arrange phone interviews. Held between the parents making the adoption plan and the adoptive parents, this call allows the parents placing to ask the adoptive parents questions about how they will raise the child.Once the parents select an adoptive family they want to parent their child, Graceful Adoptions’ Service Director has a discussion with the prospective adoptive parents to review the circumstances of the match and confirm their preparedness for this specific child. When Graceful Adoptions’ Service Director approves the Match, the adoptive parents are provided the following information and asked to approve the Match: Match Agreement, Communications Plan, Proof of Pregnancy, Self-reported Medically Diagnosed Conditions Form, Self-reported Drug and Alcohol Usage Form, Medical and Living Expenses Form. Step Seven - Child’s Birth and Hospital Stay. This is usually a very confusing and challenging time for adoptive parents. Even though they may be a part of the child’s birth and/or hospital plan, in most cases they have no legal rights to the child until the parents sign documents, usually 48 to 72 hours following the child’s birth.There will be Hospital Plan created as part of the mother’s Adoption Plan. This Plan outlines the mother’s desire for her hospital experience and is provided to the hospital staff to communicate the mother’s wishes.The adoptive parents will receive a separate document which outlines their role and responsibilities during the hospital stay. Step Eight - Placement of the Child and ICPC. Adoptive parents usually take physical custody of the child when they are discharged from the hospital.If you are placed with an older child, the Transition Plan developed for the mother and child with Graceful Adoptions will be followed.Adoptive Parents must stay in the state the child is born in until they receive approval from both state’s ICPC office. With Graceful Adoptions’ this usually takes place within 7-12 days following the birth of the child. Step Nine - Post Placement Supervision and Finalization. Just as the adoption Home Study is the adoptive parents’ approval to adopt, Post Placement Supervision is required for the adoptive parents to finalize the adoption. Post Placement Supervision is a process to ensure the child is being cared for and the adoption placement is successful. Upon completion, an adoption attorney will finalize the adoption. A final court hearing will be held and the adoption decree will be granted. The child will then receive a new birth certificate with the last name of the adoptive parents."
;"Hillcrest Family Services - Adoption Dubuque";"Licensed";"220 West 7th St.";"Dubuque";"IA";52001;(563) 583-6431;"Jody Ludowitz";;;;"jody.ludowitz@hillcrest-fs.org";"http://hillcrest-fs.org/";"Children need families for a better life. It’s really as simple as that. But there is nothing simple when it comes to the complexities of adoption. That’s where Hillcrest Family Services fits in. We’ve helped facilitate the adoption process for thousand of families by making the lives of thousands of children so much better. Regardless if it’s domestic, international or independent adoptions, there are so many different types and forms, each with their own details and complexities, that you’ll need Hillcrest’s adoption experts to navigate the legal process, the details and the paperwork.  Hillcrest is licensed for adoptions in both Iowa and Wisconsin and Hague COA accredited to assist with international adoptions. In many cases of adoption, the roles are reversed; that’s why Hillcrest also provides free counseling to people who face an unintended pregnancy. If adoption is a consideration, then we will work to find prospective parents. Even in these instances, there are several choices to be made including closed, open and semi-open adoption solutions. Unintended pregnancies don’t always result in adoption, and when they don’t, Hillcrest works to develop parenting plans for birth parents that help ensure that their child will have a great start in life.";"Adoption Services: Complete coordination of all aspects of adoption and handling of all detailsAdopted boy and his mother; Comprehensive reviews, counseling and information gathering sessions; Physical and psychological exams and background and reference checks; Domestic and international adoptions; Open adoptions where expectant parents meet potential adoptive families; Semi-open adoptions where expectant parents choose from anonymous profiles; Closed adoptions where Hillcrest chooses the adoptive family; Unplanned pregnancy counseling; Parenting counseling during unplanned pregnancies; Follow-up counseling after a pregnancy and after adoption placement";
;"Hillcrest Family Services - Adoption Cedar Rapids";"Licensed";"317 7th Avenue SE";"Cedar Rapids";"IA";52402;(319) 362-3149;"Jody Ludowitz";;;;"jody.ludowitz@hillcrest-fs.org";"http://hillcrest-fs.org/";"Children need families for a better life. It’s really as simple as that. But there is nothing simple when it comes to the complexities of adoption. That’s where Hillcrest Family Services fits in. We’ve helped facilitate the adoption process for thousand of families by making the lives of thousands of children so much better. Regardless if it’s domestic, international or independent adoptions, there are so many different types and forms, each with their own details and complexities, that you’ll need Hillcrest’s adoption experts to navigate the legal process, the details and the paperwork.  Hillcrest is licensed for adoptions in both Iowa and Wisconsin and Hague COA accredited to assist with international adoptions. In many cases of adoption, the roles are reversed; that’s why Hillcrest also provides free counseling to people who face an unintended pregnancy. If adoption is a consideration, then we will work to find prospective parents. Even in these instances, there are several choices to be made including closed, open and semi-open adoption solutions. Unintended pregnancies don’t always result in adoption, and when they don’t, Hillcrest works to develop parenting plans for birth parents that help ensure that their child will have a great start in life.";"Adoption Services: Complete coordination of all aspects of adoption and handling of all detailsAdopted boy and his mother; Comprehensive reviews, counseling and information gathering sessions; Physical and psychological exams and background and reference checks; Domestic and international adoptions; Open adoptions where expectant parents meet potential adoptive families; Semi-open adoptions where expectant parents choose from anonymous profiles; Closed adoptions where Hillcrest chooses the adoptive family; Unplanned pregnancy counseling; Parenting counseling during unplanned pregnancies; Follow-up counseling after a pregnancy and after adoption placement";
