"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
;"Youth Villages - Nashville Office";"Licensed";"3310 Perimeter Hill Drive";"Nashville";"TN";37211;(615) 250-7200;"Stephanie Grissom";;;;"stephanie.grissom@youthvillages.org";"http://www.youthvillages.org/";"Through our Intensive In-Home Services, we provide help to struggling families, hoping to strengthen them and allow children to stay with their birth parents. Sometimes, this is not possible, but those children still need a “forever home.” In Tennessee, the Youth Villages adoption program partners with the state Department of Children's Services to find permanent homes for the children in our care who have adoption as a goal. In the other states we serve, our counselors work with state officials to facilitate adoption for children who cannot return to their birth families. Right now, dozens of Youth Villages kids in Tennessee are looking for adoption, ranging in age from five to 18. Profiles are available for many of the children eligible for adoption. The children in our care who are available for adoption face special challenges. Most of them have suffered some emotional trauma in their childhood; many have suffered from abuse or neglect. Many of the children available for adoption have been in our foster care program for many years. Now, their birth parents' rights have been severed, and they are ready to move from foster to forever homes. They have received counseling and good care from us. To reach their full potential, all they need now is the kind of security that only a real family can provide. Youth Villages offers an array of training, support and assistance to potential adoptive parents. Many adoptive parents also are eligible for continuing adoption subsidies from the state. We began our adoption program in 1999 as a natural extension of our treatment foster care program. For some people, fostering a child with special needs is the first step toward adoption. Many of our foster parents adopt the children in their homes when they become eligible for adoption. Other parents come to us with adoption as their immediate goal.";"Adoption; Intercept Intensive In-home Services; Foster Care; YVLifeSet; Specialized Crisis Services; Mentoring";
;"Youth Villages - Cookeville Office";"Licensed";"448 Neal St.";"Cookeville";"TN";38501;(931) 525-6900;"Stephanie Grissom";;;;"stephanie.grissom@youthvillages.org";"http://www.youthvillages.org/";"Through our Intensive In-Home Services, we provide help to struggling families, hoping to strengthen them and allow children to stay with their birth parents. Sometimes, this is not possible, but those children still need a “forever home.” In Tennessee, the Youth Villages adoption program partners with the state Department of Children's Services to find permanent homes for the children in our care who have adoption as a goal. In the other states we serve, our counselors work with state officials to facilitate adoption for children who cannot return to their birth families. Right now, dozens of Youth Villages kids in Tennessee are looking for adoption, ranging in age from five to 18. Profiles are available for many of the children eligible for adoption. The children in our care who are available for adoption face special challenges. Most of them have suffered some emotional trauma in their childhood; many have suffered from abuse or neglect. Many of the children available for adoption have been in our foster care program for many years. Now, their birth parents' rights have been severed, and they are ready to move from foster to forever homes. They have received counseling and good care from us. To reach their full potential, all they need now is the kind of security that only a real family can provide. Youth Villages offers an array of training, support and assistance to potential adoptive parents. Many adoptive parents also are eligible for continuing adoption subsidies from the state. We began our adoption program in 1999 as a natural extension of our treatment foster care program. For some people, fostering a child with special needs is the first step toward adoption. Many of our foster parents adopt the children in their homes when they become eligible for adoption. Other parents come to us with adoption as their immediate goal.";"Adoption; Intercept Intensive In-home Services; Foster Care; YVLifeSet; Specialized Crisis Services";
;"ABC Adoption Agency";"Licensed";"417 San Pedro Avenue";"San Antonio";"TX";78212;(210) 227-7820;;;;;"abc.adoption@yahoo.com";"http://www.abcadoptionagency.com/";"An unplanned pregnancy can be an overwhelming experience.  You may feel devastated, alone, confused, scared and unsure of where to turn for guidance. The staff at ABC Adoption Agency would like to help you with any fears or confusion that you may be going through right now.  We will listen to you and help you to consider your options for yourself and your child.  If you choose to place your child for adoption through ABC Adoption Agency, we will provide support and friendship throughout the adoption process.";"Adoptive Family Services: Home Studies (Pre-Adoptive, Step-Parent), Post Placement Reports; Birth Mother Services: A loving and nurturing adoptive family for your child,  A friend to talk to and counseling services at any time, Arrangements for medical and hospital care expenses, Individual evaluations for assistance with living arrangements";
;"ACH Child and Family Services - Adoption";"Licensed";"3712 Wichita Street";"Fort Worth";"TX";76119;(817) 886-7140;"Stella Maggs";;;;"Smaggs@ACHservices.org";"https://www.experiencefostercare.com/";"At ACH Child and Family Services we long to see every child experience the joys of a family where love, care, and security are not just dreams, but reality. Over the years we have helped place thousands of children in foster homes where they were able to experience the love of a family - right when they needed it most. But while foster care provides a wonderful transitional environment, our long-term desire is to help provide each of these children with a family they can call their own - for the rest of their lives. Which is why, back in September of 2008, we expanded our service options to include not only foster care, but adoptions. It began in the most logical place, with those foster care families who desired to make the children under their care a permanent part of their families. Then we added matched adoptions, helping place children in the homes of non-foster families. Should you decide to adopt and choose ACH, you’ll find yourself part of our family. You’ll find our adoption care team to be helpful, knowledgeable, and extremely good at what they do. Each member of our staff will strive to provide you with all the help you need to make your adoption process as easy and enjoyable as possible. If you think adoption is in your future, we hope you’ll consider ACH Child and Family Services.";"Adoption Services";
;"Abrazo Adoption Associates";"Licensed";"10010 San Pedro, Suite 540";"San Antonio";"TX";78216;(210) 342-5683;;;;;"info@abrazo.org";"http://abrazo.org/";"Abrazo Adoption Associates is a private, nonprofit child-placement agency serving the needs of birthparents, children and adopting parents nationwide. Licensed by the State of Texas, Abrazo specializes in open adoptions, in which the agency, birthparents and adopting parents work together to make loving plans for their childrens’ futures. Let’s be honest: for far too long, adoption agencies have been known for taking over peoples’ lives, judging them by outdated standards and depriving folks of control over their own destinies. At Abrazo, we’re working to change that–to educate, encourage and support our clients as they make their own best decisions. It’s help you can trust, because you deserve the best.";"Adoption Services";
;"Addy’s Hope Adoption Agency";"Licensed";"3203 Stutz Dr. ";"Midland";"TX";79705;;"HollyAnn Petree";;;1062166;"hollyann@addyshope.com";"http://addyshope.org/";"A non-profit child placing agency licensed by the state of Texas dedicated to uniting Christian families with the children who need them!";"Domestic Adoption Services; Home Study Services; Birth Family Services";
;"Adopt for the Love of a Child";"Licensed";"526 Kingwood Drive, Suite 349";"Kingwood";"TX";77339;(281) 507-7626;;;;;;"http://www.adopt4tlc.org/";"Adopt for The Love of a Child, also known as AdoptTLC, is a non-profit adoption agency located in Kingwood, Texas. We have been licensed as a child-placing agency by the Texas Department of Family and Protective Services since April 2, 2002. Our dedicated staff is comprised of Licensed Clinical Social Workers (LCSW) as well as Licensed Master Social Workers (LMSW), who share over twenty-four years of combined experience in the field of adoption. We provide biopsychosocial assessments, anticipatory guidance, pre- and post-adoption education, and support to all of the families we work with during their unique and individual adoption journey. AdoptTLC provides adoption services ethically, ensuring all of our adoptions are in the best interest of the children.";"Domestic and International Adoption Services";
;"Adoption Advocates";"Licensed";"5511 Parkcrest Dr., Suite 210";"Austin";"TX";78731;(512) 477-1122;"Rory Hall";;;;"info@adoptionadvocates.net";"http://www.adoptionadvocates.net/";"Choosing an adoption agency can feel daunting. We are here to help! Our staff understands adoption can be overwhelming. AAI will guide you through the entire adoption process with educational training, counseling, patience, and respect. We are mindful that you come to us with hopes, dreams, and questions. Our experienced staff will be readily available to you by phone and in person to answer questions and help you feel comfortable at each phase. We want to inspire confidence in our agency, as you consider entrusting us with your deepest wishes. Adoption Advocates’ mission is to serve the best interests of children, build families through adoption, treat all touched by adoption with honor and respect, and to serve as a resource to our communities.";"Adoption Services";"Application Process 1. Request and review an Information Packet from AAI: Click here to fill out the request form. 2. Receipt/Review of Inquiry ($50 non-refundable fee). 3. Application ($300 non-refundable fee). 4. Interview (Can be completed any time during the application process). 5. Adoptive Parent Training (Can be completed at any time during the application process). 6. Conditional Acceptance. 7. Full Acceptance; Matching to a Birthparent; Placement"
;"Adoption Affiliates";"Licensed";"215 W. Olmos Drive";"San Antonio";"TX";78212;(210) 824-9977;"Janus C. Couve";;;;;"http://www.adoptionaffiliates.com/";"Adoption Affiliates was founded in 1987 to assist women with unexpected pregnancies make an adoption plan for their baby. Our favorite phrase is “Connecting Hearts” because that is what we do. We connect hearts and assist in building families through adoption. We are a nonprofit agency and deeply care about the parents and children we serve. Our office locations are in San Antonio, Texas and Tulsa, Oklahoma and are licenced in both states. We service all areas of Oklahoma and Texas and have worked with other states as well. We do not hesitate to travel and can come to you when needed. Our social workers and counselors are trained and experienced to assist you. Your satisfaction and wellbeing are important to us. We will provide you with information and support without judgment or pressure. We understand the challenges you face and will work dilligently to overcome obstacles and make this a positive experience for you. We also take your privacy very seriously. All of our services are confidential and all information will be mailed in an unmarked envelope. Adoption Affiliates is a small and experienced organization. This allows us to provide outstanding service and individualized attention to our clients while getting the job done efficiently. We have a true desire to help and deeply care about each of our clients. We look forward to the opportunity to serve you!";"Adoption Services";
;"The Adoption Alliance";"Licensed";"7303 Blanco Road";"San Antonio";"TX";78216;(800) 626-4324;"Justin Johnson";;;;;"http://www.adoption-alliance.com/";"The Adoption Alliance is an adoption agency licensed to place children and infants for permanent adoption. The agency staff includes administrative staff, counselors, educators and social workers. Our goal is to build happy families and to assist all parties through the adoption process with professional, caring guidance. The birth mother, birth father or birth family chooses the adoptive parents for their baby through the adoption planning process. Most of the cases involve infant adoptions, but the staff places several older children for adoption each year. The agency handles several types of adoptions and has worked with adoptive parents living throughout the continental United States. The Adoption Alliance works directly with adoptive parents, attorneys, birth parents, social service agencies and social workers. Many adoptive applicants are represented by an attorney, with practices limited to adoption, who will provide guidance. Some adoptive parents attend seminars and/or are working closely with a social worker, adoption professional or facilitator. Still, there will be many questions throughout the adoption process. The agency staff welcomes any and all inquiries concerning the agency, its policies or the rules and regulations governing adoption.";"Adoption Services";
;"Adoption Angels";"Licensed";"1511 Fredericksburg Rd.";"San Antonio";"TX";78201;(210) 227-2229;"Lore A. Carvalho";;;;"lore@adoptionangels.com";"http://www.adoptionangels.com/";"Adoption Angels is a full service child placing agency unlike any other. We offer the professional one-on-one guidance needed to answer any question or concerns you have about adoption. Our diverse staff brings together many perspectives as we are comprised of mothers and daughters allowing us to better understand the needs of our parents and know how to serve your unique situations. Adoption Angels values what it means to be a parent. For this reason, we always treat our parents with respect and dignity they deserve and keep the child's welfare at heart. Having more than 30 years combined experience in the field of adoption, we have assisted many birth parents in finding loving adoptive homes for their children. Bringing these families together has brought us much joy.  We formed this agency with our own visions of touching hearts and answering prayers.  ";"Domestic adoption program; Adoption Education, Support and Guidance; De-identified/semi-open and open adoptions; Counseling, before and after; Home Study/ Post-Placement services; Legal counseling when needed or requested";
;"Adoption As An Option";"Licensed";"3350 Highway 6, Suite 273";"Sugar Land";"TX";77478;(713) 468-1053;;;;;"aaao.1@juno.com";"http://www.adoptionasanoptionaaao.com/";"Our mission is to provide birth parents and families with appropriate professional services and caring assistance in a kind,gentle manner by caring volunteers. We tailor our services and assistance based upon each client's individual needs and circumstances.";"Biological Parents: counseling; family selection; choice of private medical care & hospital; assigned volunteer; legal assistance & counseling; living assistance; choice of closed, partially closed, partially open, identified, or open adoption; follow up care & counseling after placement; Families:  home/social study preparation; documentation assistance; criminal background checks/reports; choice of closed (etc. from above); legal services for the termination of parental rights proceeding;  information & counseling as needed; post-placement services; Children Placed: supervision services; counseling & information services; file maintanance";
;"Adoption Choices of Texas";"Licensed";"1106 Clayton Ln., Suite 519-W";"Austin";"TX";78723;(512) 201-4400;"Virginia Frank";;;;;"http://www.adoptionchoicesoftexas.org/";"Our mission at Adoption Choices of Texas is to provide the highest level of service, compassion, and support throughout the adoption process. We are licensed by the State of Texas to provide professional, full-service adoption assistance statewide. We understand that everyone faces different circumstance and has different needs. Let us help you with a unique adoption plan that is right for you.";"Services for Expectant Mothers: 1. A Personal Counselor to talk to - someone who can provide helpful, friendly, compassionate advice 2. Assistance with living and medical expenses during your pregnancy 3. Freedom to choose the adoptive family you want and decide what kind of personalized adoption plan is best for you 4. Consultation with an independent attorney; Services for Adoptive Parents: 1. Adoption education that will clearly explain the adoption process, and help you make the adoption plan that is right for you 2. Creating an adoptive parent profile that will reflect your commitment to making or growing your family 3. Providing  a thorough home study that meets Texas and interstate requirements. 4. Full service adoption placement. 5. Post adoption support to guide you through the legal process of making a permanent addition to your family";
;"Adoption Covenant";"Licensed";"P.O. Box 2507";"Lubbock";"TX";79408;(806) 741-0268;"Merinda K. Condra";;;;;"http://www.adoptioncovenant.org/";"Adoption Covenant is a 501(c)(3) Charitable Organization, founded by Merinda Condra to offer a simpler, more effective alternative to typical adoption agencies. As an adoptive parent and a lawyer, Merinda has combined her care for children in need and her knowledge of the adoption process to offer the best adoption services possible. We invite you to learn about our mission, history, adoption team and some of the adoptive families we have had the privilege of serving.";"International Adoption: Russia Adoptions (currently on hold); Domestic Adoption: Domestic Infant Adoptions, Texas Foster Care Adoptions, Designated Adoptions; Additional Services: Home Study, Interstate Compact, Legal Services, Counseling for Birth Parents";
;"Adoption Information and Counseling Services, Inc.";"Licensed";"6802 Mapleridge St., Suite 101";"Bellaire";"TX";77401;(713) 529-4341;"Charlotte Duncan";;;;;"http://www.adoptexas.com/";"AdopTexas, a Texas non-profit licensed child placing agency offers free birthmother services to women who are experiencing an unplanned pregnancy. These courageous women who are pregnant and considering adoption for their baby are looking for the best adoption agency in their area, one that they can trust to help them while they are facing one of the most important decisions of their lives; placing a baby for adoption. AdopTexas, has an excellent record since 1981, which can be verified, of helping women who are pregnant and need help in their local Texas area finding reputable adoption services for Texas birthmothers, whether it is a teenage pregnancy or an adult who is considering giving a child or a baby up for adoption also known as making an adoption plan for their baby. ";"Adoption Services";
;"Adoption Priorities, Inc.";"Licensed";"14400 Northbrook Drive, Suite 200";"San Antonio";"TX";78232;(210) 535-5386;"Amanda Way";;;;"amanda@adoptionpriorities.com; info@adoptionpriorities.com";"http://www.adoptionpriorities.com/";"Adoption Priorities, Inc. is a non-profit, 501(c) 3, Christian agency licensed by the State of Texas, which specializes in providing home study and post-placement services to families adopting domestically or internationally. Our priority is to make your adoption home study experience a smooth and compassionate process. We are committed to providing the utmost reliable, trustworthy and ethical experience possible. Adoption Priorities, Inc. was established to provide comprehensive services to adoptive families. Although, we do not provide matching or placement services, we are able to work with a placing agency of your choice to ensure our home study services meets their requirements. After placement, we are committed to providing services to families in the post-placement and post-adoption phase including monitoring and supervision of placement and post-placement reports.";"Adoption Services";
;"AdoptionWorks";"Licensed";"5440 Harvest Hill Road, Suite 140";"Dallas";"TX";75230;(972) 960-9981;;;;;;"http://www.christian-works.org/works/adoption-works/";"AdoptionWorks is a Christian adoption agency in Dallas, Texas. We provide full domestic open adoption services to birth parents and adoptive couples. We are fully licensed by the state of Texas. AdoptionWorks also offers free adoption support groups for adoptees and their parents. Our staff accommodates the unique needs of women experiencing crisis pregnancy, individuals who are interested in adopting and children in need of adoption.";"Adoption Services";
;"Adoptions International, Inc.";"Licensed";;"Dallas";"TX";75238;(214) 549-1148;;;;;"info@adoptmeinternational.org";"http://www.adoptmeinternational.org/";"We are a Texas licensed, 501(c)3 non-profit, adoption placing agency located in the Dallas/Ft. Worth metroplex. We have placed over 1200 children into loving homes since our inception in 1995. Adoptions International, Inc. was founded by an adoption attorney, Jody Hall, who has been a leader in the adoption industry for the past 21 years. Jody is an expert in all immigration and legal aspects of the international adoption process, and is actively involved in each and every adoption case we handle. ";"Placing Children from other countries; Home Study Report; Post Placement Reports; Readoption or ""Reaffirming a Foreign Adoption Decree""";
;"Advantage Adoptions - OCOC";"Licensed";"3740 S. University Drive";"Fort Worth";"TX";76109;(682) 708-7375;"Jeanette M. Willis";;;;"admin@advantageadoptions.org";"http://www.ococtexas.org/";"Mission Statement: To find permanent adoptive homes for children in foster care through faith-based recruitment and collaborative community efforts.";"Adoption Services";
;"Agape Manor Home Child Placing Agency - Garland Office";"Licensed";"3200 Broadway Blvd., Suite 360";"Garland";"TX";75043;(972) 840-8130;"Sabu Joseph";;;;"sabu@agapemanorhome.org";"http://www.agapemanorhome.org/";"Agape Manor Home, a Non-Profit Child Placing Agency, founded in 1999, is dedicated to providing high quality care and services to children and families. We provide 24-hour residential foster care and adoption services to children that are removed from their biological family by the Texas Department of Family and Protective Services. Agape Manor Home provides a strong family atmosphere that encourages the development of healthy, life changing relationships, and models Christian values in every day life.";"Foster Care and Adoption Services ";
;"Agape Manor Home Child Placing Agency - Houston Office";"Licensed";"10103 Fondren, Suite 250";"Houston";"TX";77096;(713) 333-8686;"Sabu Joseph";;;;"sabu@agapemanorhome.org";"http://www.agapemanorhome.org/";"Agape Manor Home, a Non-Profit Child Placing Agency, founded in 1999, is dedicated to providing high quality care and services to children and families. We provide 24-hour residential foster care and adoption services to children that are removed from their biological family by the Texas Department of Family and Protective Services. Agape Manor Home provides a strong family atmosphere that encourages the development of healthy, life changing relationships, and models Christian values in every day life.";"Foster Care and Adoption Services ";
;"Aggieland Pregnancy Outreach, Inc.";"Licensed";"2501 Texas Ave. South, Suite C-105";"College Station";"TX";77840;(979) 764-6636;;;;;;"http://www.pregnancyoutreach.org/";"Aggieland Pregnancy Outreach provides adoption services because some of the women and men we serve feel that adoption provides the best future for the baby they love.";"Adoption Services";
;"Alliance for Children";"Licensed";"2750 FM 1463, Suite 15053";"Katy";"TX";77494;(281) 684-6152;;;;;"info@allforchildren.org";"http://www.allforchildren.org/";"Alliance For Children is a full-service, private, Hague-Accredited, nonprofit adoption agency that has been in operation since 1974. We are licensed to conduct home studies for people living in Massachusetts, Rhode Island, New York, New Jersey, Pennsylvania, Florida, Arkansas and Texas, place children born domestically/ internationally with adoptive families throughout the US, and provide counseling services to birth parents nationwide. We work closely with other agencies, creating a large cooperative and collaborative network. We believe that children thrive and grow best when they are raised with the love and support of a forever family; we also believe that those who wish to be parents should have the opportunity for a little person to fill their lives with love and laughter. We are inspired by the children, birth parents, and adoptive families who give so much meaning to our work, and by our role in making dreams come true. In addition to working with all members of the adoption triad, we are committed to offering financial assistance to childcare institutions in order to improve the living standards of children—those awaiting placement as well as those for whom adoption may not be a possibility. We are strong advocates for older children and children with special needs, and will go the extra mile to assist them, either through adoptive placement or by providing other kinds of support and resources. What sets us apart from other agencies? All of us share a true and deep passion for the work that we do each and every day. Virtually every staff member has been touched by adoption, many on a very personal level. We know that an adoption process may be challenging, amazing, wonderful, overwhelming-perhaps all at the same time. We face the challenges of our work with fierce determination, and celebrate our families' successes with great joy. We pride ourselves on our ability to meet the needs of the adoption community with compassion, integrity, professionalism, and personalized attention and care. We are Alliance For Children.";"Unplanned Pregnancy Help; Domestic Adoption; International Adoption";
;"Alliance for Children";"Licensed";"1406 Stirling Court";"Phoenixville";"PA";19460;(215) 438-7148;;;;;"info@allforchildren.org";"http://www.allforchildren.org/";"Alliance For Children is a full-service, private, Hague-Accredited, nonprofit adoption agency that has been in operation since 1974. We are licensed to conduct home studies for people living in Massachusetts, Rhode Island, New York, New Jersey, Pennsylvania, Florida, Arkansas and Texas, place children born domestically/ internationally with adoptive families throughout the US, and provide counseling services to birth parents nationwide. We work closely with other agencies, creating a large cooperative and collaborative network. We believe that children thrive and grow best when they are raised with the love and support of a forever family; we also believe that those who wish to be parents should have the opportunity for a little person to fill their lives with love and laughter. We are inspired by the children, birth parents, and adoptive families who give so much meaning to our work, and by our role in making dreams come true. In addition to working with all members of the adoption triad, we are committed to offering financial assistance to childcare institutions in order to improve the living standards of children—those awaiting placement as well as those for whom adoption may not be a possibility. We are strong advocates for older children and children with special needs, and will go the extra mile to assist them, either through adoptive placement or by providing other kinds of support and resources. What sets us apart from other agencies? All of us share a true and deep passion for the work that we do each and every day. Virtually every staff member has been touched by adoption, many on a very personal level. We know that an adoption process may be challenging, amazing, wonderful, overwhelming-perhaps all at the same time. We face the challenges of our work with fierce determination, and celebrate our families' successes with great joy. We pride ourselves on our ability to meet the needs of the adoption community with compassion, integrity, professionalism, and personalized attention and care. We are Alliance For Children.";"Unplanned Pregnancy Help; Domestic Adoption; International Adoption";
;"Alternatives in Motion";"Licensed";"2509 FM 1960 Rd E";"Houston";"TX";77073;(281) 821-6508;"Jan Deets";;;;;"http://aimadoptions.org/";"Founded in July 1984, Alternatives in Motion, formerly known as Gulf Coast Placement Agency, Inc., is an independent, non-profit corporation licensed by the Texas Department of Family and Protective Services to provide comprehensive child placing services to Christian families and individuals regardless of ethnicity, age, marital status, or any other special condition or circumstance.";"Services for Adoptive Parents; Services for Birth Parents";"1. Orientation 2. Adoption Education (couples interview, all-day seminar aka Group Home Study, individual interviews) 3. Home study 4. Waiting 5. Birth parent (s) choose you 6. Meet birth parent (s) 7. Birth and Placement 8. Post placement and Finalization 9. Post Adoption"
;"America World Adoption Association";"Licensed";"1409 Pepperidge Lane";"Fort Worth";"TX";76131;(800) 429-3369;"Kim Cunningham";;;;"texas@awaa.org";"http://www.awaa.org/";"AWAA-TX is licensed and Hague/COA accredited in the state of Texas to provide home study services for adoption. Although our primary role is to provide home study services for families adopting through America World, we are also able to prepare home study and post adoption reports for families using other placement agencies and who meet America World's agency requirements. We are able to provide services for families living throughout the state. ";"Home Study; Post Adoption";
;"American Adoptions";"Licensed";"700 N. Carroll Avenue, Suite 160";"Southlake";"TX";76092;(817) 722-5340;"Shawn Kane";;;;"shawn.k@americanadoptions.com";"http://www.americanadoptions.com/";"Completing more than 300 domestic adoptions each year, American Adoptions is currently one of the largest domestic adoption agencies of its kind in the United States. We are a fully licensed, not-for-profit domestic adoption agency that works across the nation. In this day and age of unlicensed adoption facilitators and illegal adoption placements, adoptive families and expectant mothers have come to trust only licensed adoption professionals, such as American Adoptions, with their adoption dreams. Our large, qualified staff provides outstanding support and step-by-step instruction to expectant mothers and waiting families throughout the adoption process. American Adoptions knows that each adoption story has it's own unique beginning and ending -- let us show you how to begin your own adoption story today!";"Adoption";"The Steps to Adopt a Newborn in the United States: 1. Moving from Infertility to Adoption 2. Selecting the Type of Adoption 3. Choosing an Adoption Professional 4. Becoming an Active Family with American Adoptions 5. Waiting for an Adoption Opportunity 6. Communicating with the Birth Parents Before the Adoption 7. Finalizing the Adoption 8. Participating in Post-Placement Contact; The Adoption Process: Placing a Baby for Adoption: Step 1 - Deciding if Adoption is Right for You and Your Child. Step 2 - Creating an Adoption Plan. Step 3 - Finding an Adoptive Family. Step 4 - Getting to Know the Adoptive Family. Step 5 - Preparing for the Hospital Stay. Step 6 - Sharing Contact After the Adoption"
;"American Adoptions";"Licensed";"1125 Grand Blvd, Suite 1301";"Kansas City";"MO";64106;"(800) ADOPTION";"Shawn Kane";;;;"shawn.k@americanadoptions.com";"http://www.americanadoptions.com/";"Completing more than 300 domestic adoptions each year, American Adoptions is currently one of the largest domestic adoption agencies of its kind in the United States. We are a fully licensed, not-for-profit domestic adoption agency that works across the nation. In this day and age of unlicensed adoption facilitators and illegal adoption placements, adoptive families and expectant mothers have come to trust only licensed adoption professionals, such as American Adoptions, with their adoption dreams. Our large, qualified staff provides outstanding support and step-by-step instruction to expectant mothers and waiting families throughout the adoption process. American Adoptions knows that each adoption story has it's own unique beginning and ending -- let us show you how to begin your own adoption story today!";"Adoption";"The Steps to Adopt a Newborn in the United States: 1. Moving from Infertility to Adoption 2. Selecting the Type of Adoption 3. Choosing an Adoption Professional 4. Becoming an Active Family with American Adoptions 5. Waiting for an Adoption Opportunity 6. Communicating with the Birth Parents Before the Adoption 7. Finalizing the Adoption 8. Participating in Post-Placement Contact; The Adoption Process: Placing a Baby for Adoption: Step 1 - Deciding if Adoption is Right for You and Your Child. Step 2 - Creating an Adoption Plan. Step 3 - Finding an Adoptive Family. Step 4 - Getting to Know the Adoptive Family. Step 5 - Preparing for the Hospital Stay. Step 6 - Sharing Contact After the Adoption"
;"Angel Adoptions of the Heart";"Licensed";"4313 Briarbend Dr.";"Houston";"TX";77035;(713) 906-4646;;;;;;;;;
;"Angelheart Adoptions - Round Rock Location";"Licensed";"2851 Joe Dimaggio Blvd, Suite 33";"Round Rock";"TX";78665;(512) 310-9857;;;;;;"http://angelheartadoptions.org/";"Angelheart, Inc. is a small, licensed, nonprofit adoption agency that can help a birth mother through the difficult and confusing road ahead. If you are pregnant and unsure of what to do next, we can help. We will assist in the decision making process by providing you access to counseling, assisting with living expenses (in certain conditions), and providing information about all of your options. If you are searching for the best way to expand your family, we can help. If you’ve considered fostering or adopting a child or adopting a new born baby we have information for you. We are happy to help you navigate through this exciting time in your life and are here to help every step of the way. The goal of Angelheart, Inc. is to prepare, advocate, and nurture all those involved in the adoption process.";"Adoption Services";
;"Angelheart Adoptions - Dallas/Fort Worth Location";"Licensed";"3242 Skyway Circle N.";"Irving";"TX";75038;(972) 258-8100;;;;;;"http://angelheartadoptions.org/";"Angelheart, Inc. is a small, licensed, nonprofit adoption agency that can help a birth mother through the difficult and confusing road ahead. If you are pregnant and unsure of what to do next, we can help. We will assist in the decision making process by providing you access to counseling, assisting with living expenses (in certain conditions), and providing information about all of your options. If you are searching for the best way to expand your family, we can help. If you’ve considered fostering or adopting a child or adopting a new born baby we have information for you. We are happy to help you navigate through this exciting time in your life and are here to help every step of the way. The goal of Angelheart, Inc. is to prepare, advocate, and nurture all those involved in the adoption process.";"Adoption Services";
;"Angels' Crossing";"Licensed";"1111 Buena Vista";"San Antonio";"TX";78207;(210) 367-0325;;;;;"admin@angelscrossingtx.org";"http://angelscrossingtx.org/";"Angels’ Crossing was established out of the desire to insure children and families have the necessary means to live full and abundant lives as demonstrated within a Christian perspective. Angels’ Crossing is a faith-based, nonprofit 501(c)3 organization incorporated in 1998. The Agency was licensed as a Child Placing Agency (CPA) by the state of Texas in 2006 and has been providing licensed foster homes for abused and neglected children and has been facilitating adoptions since then. Angels’ Crossing uses professional staff members who provide confidential, caring, professional expertise and adoption services to women facing unplanned pregnancies and desiring adoption services for their babies.  Our goal is to provide an optimum future for a new life entering a world of insecurity.";"Foster Care and Adoption ";
;"Antelope Valley Child, Youth & Family Services - Adoptions";"Licensed";"2930 East Pepperidge Drive";"Lancaster";"TX";75134;(972) 227-3500;;;;;"info@avcyfs.org";"http://www.avcyfs.org/";"Most of our adoptive parents choose to do foster to adopt. In homes that chose to do foster to adopt, we accept only cases which are legal risk (meaning the parental rights are scheduled to be terminated) or the case details indicate a good chance of parental rights being terminated and no relatives have been located. There is a risk involved in this approach but we have had good success with this approach, thus far. Another approach to adoption is straight adopt. This entails submitting for children who are already free for adoption and parental rights have already been terminated. In this approach, the children are never in foster care in the home and have been selected to adopt the children prior to the children arriving to the home. The children must remain in the adoptive home for six months prior to consummation.";"Adoption Services";
;"ARROW CHILD & FAMILY MINISTRIES";"Licensed";"4495 MAGNOLIA AVENUE";"RIVERSIDE";"CA";92501;(951) 342-0201;;;;;;"http://www.arrow.org/";"We began California foster care operations in 2007, and soon expanded to include adoption. Our California programs include: Foster Care/Adoption, Private Adoption.";"Foster Care, Adoption, Kinship Care";
;"Arrow Child & Family Ministries";"Licensed";"3220 Pleasant Valley Blvd, Suite 160";"Altoona";"PA";16602;(814) 201-9330;;;;;;"http://www.arrow.org/";"Our Pennsylvania operation began in 2006, initially providing foster care services. We rapidly expanded our programs to include adoption and several family strengthening programs. In 2012, several of the youth development programs of The Second Mile were transferred to Arrow. Our Pennsylvania programs include: Foster Care/Adoption, Private Adoption, Family Services.";"Foster Care, Adoption, Life Paths, Reflections for Life, Intensive In-Home Support Services, Kinship Care";
;"Arrow Child & Family Ministries - Amarillo/Lubbock";"Licensed";"4655 S. FM 1258";"Amarillo";"TX";79118;(806) 335-9138;;;;;;"http://www.arrow.org/";"Arrow was founded in 1992 with one office in Austin, Texas.  Since then, we’ve expanded across the state with many more offices and programs to serve children and families. Our Texas programs include: Foster Care/Adoptions, Safe Families, Child Sex Trafficking Recovery.";"Foster Care; Adoption; Emergency Shelter; Kinship Care";
;"Arrow Child & Family Ministries - Angleton";"Licensed";"4005 Technology Drive, Ste 1146";"Angleton";"TX";77515;(979) 848-1100;;;;;;"http://www.arrow.org/";"Arrow was founded in 1992 with one office in Austin, Texas.  Since then, we’ve expanded across the state with many more offices and programs to serve children and families. Our Texas programs include: Foster Care/Adoptions, Safe Families, Child Sex Trafficking Recovery.";"Foster Care, Adoption, Kinship Care";
