id;name;status;address;city;state;zip;phone;contact;district_office;do_phone;license_no;Email Address;Website;Details;Services;Adoption Process
;Dillon International;Licensed;One First Missouri Center, Suite 115;Saint Louis;MO;63141;(314) 576-4100;;;;;DillonMO@dillonadopt.com;https://www.dillonadopt.com/;Dillon International was founded by Jerry and Deniese Dillon in 1972 to meet the needs of the thousands of vulnerable Korean orphans. Centrally located in the United States, Dillon International is based in Tulsa, Oklahoma, and was the first licensed international adoption agency in the state. Throughout our history, Dillon International has been actively involved in establishing intercountry adoption standards and policies both in the United States and abroad. The agency has helped to establish adoption programs in several countries, including a model foster care program in Korea. Each participating country in the agency’s adoption program has invited Dillon International to help find homes for their vulnerable children. Since our beginning, Dillon International has placed over 6,000 children from developing countries with loving, adoptive families in the United States. Several hundred additional children have been placed with families in their country of birth as a result of Dillon’s efforts. In addition, Dillon International has helped to underwrite hospitals, orphanages and schools in Korea, India, China, and most recently in Vietnam.;Adoption;"APPLICATION: This allows our agency to get acquainted with your family and determine if your  family meets the requirements for our agency and the U.S. government. We will help you determine which intercountry programs you qualify for, since each of the foreign countries has varying requirements. PRE-ADOPTION WORKSHOP: This is a required online course that prepares your family for what to expect throughout the adoption process, with particular focus on country-specific family requirements  and procedures. This course must be completed prior to receiving the Home Study Application. HOME STUDY APPLICATION: This is a collection of documents and information about your family that is required based on state, U.S. and foreign government regulations. The application helps us get to know you better, assists the social worker’s preparation of the home study, and helps your family “rehearse” for dossier preparation. Criminal background and child abuse checks are initiated at this time. The Home Study Application cannot be processed until all requested documents and copies are received. U.S. CITIZEN & IMMIGRATION SERVICES: USCIS determines each family’s eligibility and suitability to adopt a child from a foreign country. The process begins with your family filing the I-600A application (non-Hague adoption) or the I-800A application (Hague adoption) with USCIS. We will provide your family with instructions for filing either form after Application Part 2 is approved. USCIS will inform your family of the location and date to have fingerprints taken for a FBI criminal background check. If approved, USCIS will send your family an approval notice. The I-600A is valid for 18 months; the I-800A is valid for 15 months. Your family must renew either form filed as many times as necessary to ensure the USCIS approval is valid at the time the child’s U.S. visa is issued. INTERNATIONAL ADOPTION SEMINAR: This provides your family an in-depth learning opportunity to explore issues relevant for intercountry adoption and adoptive families and helps your family build realistic expectations for both the adoption experience and the child joining your family.  Topics include: attachment, grief and loss, medical issues, impact of institutionalization and environment on child development, talking to your child about adoption, racial and cultural identity, initial adjustments and more. Your family must complete the seminar prior to completing your home study. Completion of the seminar helps fulfill the USCIS and Hague Treaty requirement for pre-adoption counseling and education. This is an online class available on www.dillonadopt.com. HOME STUDY: This is an evaluation of your family, which is requested after the Home Study Application has been approved. A social worker usually has two to four visits with your family, including a home visit to get to know you, your parenting styles, your resources, and your reasons for adopting. The intent of the home study is to assess your family’s readiness and suitability to adopt a child. The Home Study also helps educate and prepare your family for the adoption experience and the child joining your family. The social worker will submit a current home study in compliance with the require ments set up by your state of residence, U.S. government and the foreign country.  Our Agency will provide the social worker with guidelines for preparing your home study and will review your home study to ensure it complies with requirements. DOSSIER: Once your family’s home study is completed, your family will prepare a dossier for submission to the foreign country you have chosen (with the exception of Korea). The dossier is a set of legal documents, which includes your family’s home study and provides information, which helps foreign government officials in determining if your family meets the country’s requirements for adopting a child. We review your family’s dossier documents to ensure they meet country requirements. Depending on the country, our staff may also process the documents and obtain authentication or apostille certificates. CHILD REFERRAL: Our Agency receives information on a child from the foreign country. The child’s information is then presented to your family by your home study social worker or an agency representative. Referral information will include one or more photos of the child, a social and medical history on the child and any medical treatment records and birth family information available. Your family is given at least two weeks to carefully consider the child’s information and to have your physician and other medical specialists review the information before deciding whether to accept the referral of the child. CHILD ASSIGNMENT: This happens after your family accepts a referral of a specific child. Assignment paperwork is sent to the foreign country and the authorities there take the steps necessary for the adoption process to proceed forward. PARENTING EDUCATION: Parenting an adopted child can have unique joys and challenges. We require all adoptive parents to complete a series of education requirements, including several online adoption courses and recommended parenting books prior to receiving their child. Your family will receive the Parent Education Requirements checklist with the Home Study Application. CHILD ARRIVAL: This will depend on whether your family has selected to adopt from a country that allows children to be escorted to the U.S. or whether your family must travel to receive your child. We will notify you when your child is ready to come home and will provide preparation and guidance about travel. POST-PLACEMENT SUPERVISION. This is provided by your family’s home study provider. The first visit must be done within four weeks of your child’s arrival home. Your social worker will assess your family and child’s adjustments to each other and provide support to help with the transition. An additional two to ten visits will be made with your family over a six-month to five-year period, depending on the country. After a minimum of six months, your social worker can recommend the finalization (or re-finalization) of your child’s adoption in the U.S.  In addition, some countries require families to provide periodic update reports for several years after the adoption, sometimes until the child is 18 years old. ADOPTION FINALIZATION: Depending on the country, the adoption may be finalized in the child’s birth country or in the U.S.  Either way, it is important to have the adoption finalized, re-finalized, or recognized in a U.S. court.  We recommend that your family retains an attorney with intercountry adoption experience to assist you with this process and with obtaining a U.S. birth certificate for your child. U.S. CITIZENSHIP: This is the final step in the adoption process. If your child enters the U.S. on an IR4 or IH4 visa, you will submit Form N600 to USCIS to receive a Certificate of U.S. Citizenship for your child after the adoption is finalized in the U.S.  If your child enters the U.S. on a IR3 or IH3 visa, your family will automatically receive your child’s Certificate of U.S. Citizenship usually within 45 days of arriving home.  We require all families to obtain a Certificate of U.S. Citizenship for their child because the certificate is a non-expiring, irrefutable record of your child’s U.S. citizenship."
;Chosen Child Adoption Services;;501 Pine Tree Road, Suite G-2;Longview;TX;75604;(214) 383-3551;;;;;;http://www.chosenchildtx.org/;The mission of Chosen Child Adoption Services is to place children in Christ-centered homes. We believe that God uses adoption as part of His plans to build families and to provide hope and ministry to birth parents, adoptive parents, and adopted children. Chosen Child Adoption Services exists to minister in love while spreading the Gospel of Jesus Christ to a hurting world. We recognize that the opportunity to reach the world begins with the willingness to meet the world at the point of its deepest need. The ministries of Chosen Child Adoption Services are directed toward providing Christ-centered solutions to the problems that confront our society daily, specifically the crisis of unplanned pregnancy. Perhaps nowhere is the need for a Christ-centered solution greater than in the area of adoption services. This is a ministry that will reach the world for Christ for generations to come, operating as an evangelical, Christian, non-profit agency providing a non-discriminatory pricing structure to adoptive parents. Our goal is to keep the cost of adoption an affordable reality for Christian families. Chosen Child Adoption Services heavily subsidizes the various ministries of the agency through individual donations and volunteer support. Chosen Child Adoption Services is committed to following the biblical principles of stewardship and financial management and seeks to publicize, promote, and present the adoption alternative to as many people as possible. The adoption process can provide a time of redirection, healing, forgiveness, and resolution to all parties involved if it is carried out with these goals in mind. Our goal, as a full-service professional agency, is to minister to each member of the adoption triad, while providing everything he or she will need to promote a positive and healthy emotional, physical, and spiritual future. A lack of accessible information regarding the adoption process has been an obstacle for far too long. By utilizing the avenues of relationship building, advertising, networking, and prayer, our hope is that all women facing an unplanned pregnancy will at the very least take time to consider adoption as a viable alternative, rather than to dismiss it completely.;Adoption Services;
;FamilyLink Kids at Legacy Ranch;Licensed;13326 N Highway 183;Gonzales;TX;78629;(830) 875-6062;;;;;;http://www.legacyranchkids.com/;"FamilyLink Kids at Legacy Ranch is a non-profit Licensed Foster Care and Adoption agency that works directly with Child Protective Services to find homes for children who have been abused, neglected or exploited. We founded FamilyLink because, as foster and adoptive parents ourselves; we recognized the incredible need for safe and loving foster or adoptive homes for these children. God has a great purpose and destiny for each of them but they need a family for that to be accomplished. Day and night we receive calls, “Do you have a home for a newborn, 1, 5, 10, 13 yr old pregnant teen…?” There is reimbursement for foster care; insurance is provided, as well as free adoptions and state college tuition! Are you, or someone you know, interested in becoming a foster or adoptive parent? Becoming a mentor/volunteer or child advocate? We are also available to share at your church or community meeting/event on behalf of the children. Please spread the word and help us in our cause of finding great homes for these children. In an effort to further help these children, we have established Legacy Ranch, a weekend retreat and summer camp. Our goal is to help replace the heritage of abandonment, abuse and neglect with a legacy of hope, love and destiny. We have more weekend retreats coming up soon. During our retreats we have art therapy, sports, sibling reunification and one-on-one time with mentors, all of which makes a huge impact.";Foster Care and Adoption;
;Catholic Charities of Dallas - Pregnancy & Adoption Services;Licensed;2323 N. Walton Walker Blvd.;Dallas;TX;75212;(214) 526-2772;;;;;;http://www.catholiccharitiesdallas.org/;"Committed to choosing life, nurturing children, and strengthening families, we provides services that: Guide women with unplanned pregnancies through making healthy choices;  Offer educational parenting resources and assistance; Provide services to help facilitate adoption for birth mothers and adoptive families. Pregnancy & Adoption Services has been a well-respected licensed child placing agency since 1985. Our Pregnancy and Adoption Services staff believes in a child-centered approach by building healthy families, strengthening parenting and promoting openness in adoption. Our staff provides experienced counselors to assist pregnancy clients to explore their pro-life options and provide information and resources to make informed decisions. In addition to assistance to expectant women, the program provides 40+ years of child-placing experience to waiting adoptive families.";"Infant Adoption Program: Home study services, Matching expectant birth parents with prospective adoptive parents, Adoption finalization, Post-placement services; Finally Home Program; Pregnancy Services: One-on-one support, Material assistance, Parenting classes, Options counseling;  Parenting Services Program: Budgeting, One-on-one support, Parenting classes, Material assistance (diapers, baby clothes, formula, maternity clothes, etc.), Resources for childbirth, child support, child care and legal rights and responsibilities";
;Providence Place - Adoption Services;Licensed;6487 Whitby Road;San Antonio;TX;78240;(800) 842-5433;;;;;info@provplace.org;http://www.provplace.org/;Since 1895, we’ve provided adoption services to expectant mothers and families. Adoption is a loving alternative that provides opportunities for everyone involved.;"Birth Mother Services; Infant Adoption; International Adoption; Older Child Adoption; Embryo Adoption; Post-Adoption Services: Match database registry, Search, Document Request, Communication & Information Exchange ";
;A Baby To Love Adoption Agency;Licensed;1315 Brookfield Lane;Mansfield;TX;76063;(817) 477-4347;Argentina Recio Cox;;;;;http://www.unplannedpregnancytexas.com/;A Baby To Love Adoption Agency provides free counseling and assistance to women contemplating adoption. We have a full staff of professional social workers and we are here to help you in your time of need. Someone is here to answer your call 24 hours a day, 7 days a week and we have Spanish speaking counselors available as well. Our primary focus is providing one-on-one counseling to ensure our clients receive personal attention to their individual needs. The same counselor works with both birth mothers and adoptive parents as needed. Our Birth Mothers are encouraged to actively participate in the selection of the adoptive parents. Some Birth Mothers enjoy the selection process and meeting the adoptive family while others choose to tell their counselor to select the family for them. Birth Mothers are shown scrapbooks with pictures of prospective adoptive families including their extended family, family gatherings, vacation, holidays, and home. Birth Mothers will receive pictures and letter from the adoptive parents twice a year for up to 18 years. It is up to the Birth Mother to decide how much contact she wants, if any at all. The privacy of our birth Mothers is protected with home visits or any other place she chooses. All communications and information gathered is privileged and confidential as required by law. We are dedicated to providing adoption services to any person without regard to race, color, ethnic group, national origin, sex and or religious affiliation. The Agency goal is to place healthy newborns and infants up to one year of age, in the best qualified and approved adoptive homes as soon as possible after birth. The agency was licensed in May 2002. Since 2002 we have NEVER placed a baby in a foster, transitional, or alternative home. Our primary goal is to place the babies in a permanent home as soon as possible after birth. Our agency is licensed by the state of  Texas Department of Family and Protective Services to place healthy newborns and infants up to one year of age into qualified and approved adoptive homes. The agency is licensed only for U.S. Adoptions.;Free Counseling and Assistance to Women Contemplating Adoption ;
;Homes with Hope;Licensed;1035 East 11th Street;Houston;TX;77009;(713) 864-1885;Tricia Herren;;;;;http://www.homeswithhope.org/;Homes with Hope is a private, non-profit Child-Placing Agency for children in foster care. Our mission is to restore abandoned, abused or neglected children by placing them in a community of Christ-centered families, in relationship with the local church, who will care for these children through foster care and adoption. ;"Foster Care/Adoption; Parent Application; Parent Training; Support Groups; Family Gatherings";
;The Grandberry Intervention Foundation - Fort Worth;Licensed;4109 Mansfield Hwy;Fort Worth;TX;76119;(817) 561-4149;;;;;info@tgifoundation.org;http://www.tgifoundation.org/;Since 2007 TGIF has been licensed by the state of Texas to place children for permanent adoption. TGIF partners with Child Protective Services to find adoptive families for children. TGIF provides services for families until adoption is finalized. TGIF also provides post-adoption support, as needed. The entire staff of the TGIF is very proud of all of the Agency’s accomplishments since becoming licensed. Working with an experienced and professional agency provides valuable services for both adoptive and birth parents. TGIF provides guidance, information, and support throughout the adoption process. An agency can also help you to better focus your efforts, which can conserve resources such as time, patience, and money. Since 2004 TGIF, a 501 c (3) Charitable Organization has provided foster care services for children, ages 0-17, in the custody of the state of Texas. TGIF trains and licenses families to provide basic and therapeutic foster care. TGIF also provides excellent professional support to foster families.;Foster Care & Adoption;
;The Grandberry Intervention Foundation - Beaumont;Licensed;2345 IH-10 East, Suite 4;Beaumont;TX;77702;(409) 892-1808;;;;;info@tgifoundation.org;http://www.tgifoundation.org/;Since 2007 TGIF has been licensed by the state of Texas to place children for permanent adoption. TGIF partners with Child Protective Services to find adoptive families for children. TGIF provides services for families until adoption is finalized. TGIF also provides post-adoption support, as needed. The entire staff of the TGIF is very proud of all of the Agency’s accomplishments since becoming licensed. Working with an experienced and professional agency provides valuable services for both adoptive and birth parents. TGIF provides guidance, information, and support throughout the adoption process. An agency can also help you to better focus your efforts, which can conserve resources such as time, patience, and money. Since 2004 TGIF, a 501 c (3) Charitable Organization has provided foster care services for children, ages 0-17, in the custody of the state of Texas. TGIF trains and licenses families to provide basic and therapeutic foster care. TGIF also provides excellent professional support to foster families.;Foster Care & Adoption;
;The Grandberry Intervention Foundation - Houston;Licensed;5330 Griggs Rd., A-114;Houston;TX;77021;(713) 644-2600;;;;;info@tgifoundation.org;http://www.tgifoundation.org/;Since 2007 TGIF has been licensed by the state of Texas to place children for permanent adoption. TGIF partners with Child Protective Services to find adoptive families for children. TGIF provides services for families until adoption is finalized. TGIF also provides post-adoption support, as needed. The entire staff of the TGIF is very proud of all of the Agency’s accomplishments since becoming licensed. Working with an experienced and professional agency provides valuable services for both adoptive and birth parents. TGIF provides guidance, information, and support throughout the adoption process. An agency can also help you to better focus your efforts, which can conserve resources such as time, patience, and money. Since 2004 TGIF, a 501 c (3) Charitable Organization has provided foster care services for children, ages 0-17, in the custody of the state of Texas. TGIF trains and licenses families to provide basic and therapeutic foster care. TGIF also provides excellent professional support to foster families.;Foster Care & Adoption;
;The Grandberry Intervention Foundation - Dallas;Licensed;8500 N. Stemmons Fwy., Suite 3070;Dallas;TX;75247;(214) 377-8147;;;;;info@tgifoundation.org;http://www.tgifoundation.org/;Since 2007 TGIF has been licensed by the state of Texas to place children for permanent adoption. TGIF partners with Child Protective Services to find adoptive families for children. TGIF provides services for families until adoption is finalized. TGIF also provides post-adoption support, as needed. The entire staff of the TGIF is very proud of all of the Agency’s accomplishments since becoming licensed. Working with an experienced and professional agency provides valuable services for both adoptive and birth parents. TGIF provides guidance, information, and support throughout the adoption process. An agency can also help you to better focus your efforts, which can conserve resources such as time, patience, and money. Since 2004 TGIF, a 501 c (3) Charitable Organization has provided foster care services for children, ages 0-17, in the custody of the state of Texas. TGIF trains and licenses families to provide basic and therapeutic foster care. TGIF also provides excellent professional support to foster families.;Foster Care & Adoption;
;A Act of Love Adoptions;Licensed;9561 South 700 East, Suite 101;Sandy;UT;84070;(888) 767-7740;;;;;adoptions@aactofloveadoptions.com;https://www.aactofloveadoptions.com/;Our staff at A Act of Love would like to welcome you and express our love and commitment to you. Each day, A Act of Love gives new hope to many birth parents and adoptive families. We provide professional full adoption services to birth parents, adoptive families, and adoptees. A Act of Love continues to be one of the most successful and progressive agencies serving the adoption community within the United States. ;Adoption Services to Birth Parents, Adoptive Families, and Adoptees;
;A Guardian Angel Adoptions LLC;Licensed;9500 South 500 West #106;Sandy;UT;84070;(801) 302-8916;Lori A. Laird;;;;;http://www.aguardianangel.net/;A Guardian Angel Adoptions is a fully licensed national newborn adoption and domestic infant adoption agency based in the state of Utah! We understand that adoption is a challenging time, for both birth parents and families hoping to adopt, and here at A Guardian Angel, we are committed to being with you every step of the way through the adoption process. Whether you are a birth mother or a family looking to adopt, we sincerely want to help you through your adoption journey.;"Birth Parent Services: Toll-free birth parent line 24 hours a day, 7 days a week at 877-74-ANGEL (877-742-6435), Support during the birth of your baby, Counseling, Safe and clean housing during your pregnancy, Medical care, Caring, supportive, and dedicated staff, Legal assistance, Direct placement to new adoptive parents, Medical confinement expenses, The opportunity to receive pictures and letters from your adoptive family; Adoptive Families Services: Home Studies, Educational Opportunities, Interstate Compact Services, Legal Services, Counseling, Profile Counseling and Creation, Short Waiting Periods, Transracial Education";"Adoption Process for Birth Parents: 1. Contact our toll free birth parent line  (877) 74-ANGEL 24 hours a day 7 days a week or email us at lori801@hotmail.com. 2. Look for your information packet in the mail or your email inbox. 3. Complete and return all forms in the envelope provided along with a proof of pregnancy from your doctor or local clinic. 4. Expect a call from a caring member of our staff. 5. Discuss your adoption plan. 6. Travel and living arrangements will be made. 7. A case manager will meet you at the airport if you choose to travel to Utah. 8. You have the opportunity to choose your adoptive family. 9. Begin making a delivery and placement plan with your counselor. 10. Your birth parent coordinator will be with you through the labor and delivery of your baby so you will not be alone. 11. No sooner than 24 hours after the baby is born, you will sign documents consenting to the adoption. 12. During your adoption process, you will have support, love and understanding. 13. You will rest and recover at your apartment for up to 10 days after delivery. 14. Travel plans will be made for you to return home. 15 You will receive medical confinement expenses to assist you financially while you are medically restricted due to your delivery and placement. Adoption Process For Adoptive Parents: Application: You have already begun the application process by downloading an information packet from A Guardian Angel Adoptions, LLC. In order to become an approved adoptive family with A Guardian Angel Adoptions, LLC, you will need to complete all of the paperwork in your packet. If you already have a current home study, please send us all of the completed documents along with your home study and supporting documents, as well as 4 profiles to be presented to the birth mothers. Our social work department will then review your information and send you an approval letter if everything is found in order. At this point you will be ready to be presented to birth mothers upon your approval. The Home Study Process: The home study is to help prepare you for your adoption and to ensure that you meet the requirements of A Guardian Angel Adoptions, LLC as well as the requirements of the State of Utah. The home study includes information given to your social worker during your home study visits, written information given by you to the social worker, and letters of reference by friends and family, as well as your medical providers. The information included in your home study offers a look at the relationships within your family, your parenting styles, and your financial status, as well as your overall physical and emotional health. We accept completed adoptive home studies from other sources that adhere to similar professional adoption standards as A Guardian Angel Adoptions, LLC, provided the individual or agency completing the home study agrees to release it to us. In addition, if we complete an adoptive home study for you, we are happy to forward it on to other newborn and domestic infant adoption agencies with which you may be working. It is necessary for your home study to be updated annually. Presentation: After you have been approved as an adoptive family by our licensed social work department, you will be eligible to be presented to birth mothers upon your approval. A representative from the adoptive family department will contact you and share with you the non-identifying information about each particular case. Included in the information will be the legal risk involved, the medical and psychological background, if possible the race and sex of the child, any reported history of drug and alcohol abuse, and the financial obligation associated with the case. You will then have the option of being presented on the case or waiting for another. Match: Once the birth mother selects you, a conference call will take place if all parties are in agreement. A member of the adoptive family department will be on the line to guide you through this process. If all goes well on the call, you will be considered matched. At this point you will be contacted by the financial department, sent a financial contract to review and sign, and will then be required to wire transfer the birth mother expenses. You will then begin to receive weekly updates on your birth mother and establish a relationship with her if both parties agree. Delivery: When your birth mother goes into labor, she will contact her case manager. The case manager will then contact the adoptive family department, who will in turn contact you. At this point you should start considering travel plans but not purchase a ticket or leave. After monitoring the birth mother for about an hour at the hospital, the medical staff will make a decision as to whether she will be admitted to the hospital for delivery or will be sent home. You will then be notified of the outcome and assisted in making plans to arrive at the hospital if necessary. If you are flying in, a representative from the adoptive family department will meet you at the airport, assist you in getting your rental car, and take you to the hospital. While the birth mother is in the hospital you will be assisted in interacting with her, the medical staff, and the baby. Placement: If your birth mother delivers in Utah, placement may occur at 24 hours after delivery provided that she is free of any narcotic drug. The social work staff will work closely with the nursing staff to ensure the birth mother is ready to sign. Signing of the documents will take place separately. The adoptive family may sign the placement documents after the relinquishment documents are signed by the birth mother. Either two witnesses or a notary will be present at the signing. Copies of the documents will be given to the nursing staff to be included in the charts of both the baby and birth mother. When the pediatrician deems the baby ready to leave the hospital, the baby will be released directly to the adoptive family. Please note that it is agency policy that the baby never leaves the hospital prior to the birth mother. Interstate Compact (ICPC): If you are a family from out of state, it will be necessary for ICPC to be cleared by Utah as well as your home state before you will be permitted to leave the state with your baby. ICPC will be started as soon as the medical records are received from the hospital. This usually takes approximately 24 hours. The medical records will complete the ICPC package and it will be hand-delivered to the ICPC office in Salt Lake City. You will be notified when this is done. If upon receiving your packet your home state office or the Utah office requests any additional documents, they will be sent them as soon as possible. You will then be notified when your ICPC clearance is faxed to our office and will be allowed to return home. Please note that ICPC is a government agency that we have no control over; however, we will do our part to process your request in a timely manner. A Word About Legal Risk: Every adoption has legal risks! They are unavoidable. Some of these risks are obvious, while others are hidden. It is the responsibility of A Guardian Angel Adoptions, LLC to watch for signs of these risks and share them with the adoptive family. Although we are experienced in adoption and will submit to you the risks we see for your evaluation, we can never guarantee the outcome of an adoption. Following are general descriptions of situations that have varying degrees of risk. These are guidelines only; a situation with minimal risk could result in losing a child, and on the other hand, a high-risk situation may finalize without a problem. Minimal Risk: There are very minimal risks when; The birth mother and birth father sign in a state where relinquishment is irrevocable, or The birth mother is not married, or she is married to the birth father and he is willing to relinquish his rights as well. Mild Risk: There is a mild risk in the following situations: An unmarried birth mother signs in a state where the relinquishment is irrevocable and although the birth father doesn’t relinquish at the time the birth mother does, either The conception was in a state with a Putative Birth Father Registry, or The birth father is not named, or The birth father is fully aware and supportive of the adoption plan. Mod Risk: There is a moderate risk if an unmarried birth mother Signs in a state where relinquishment is revocable for a short period of time, or  The birth father is known and cannot be contacted, or The birth father is aware of the pregnancy and is not supportive, or The birth mother is married to someone other than the birth father. Any time the birth mother is married, it is important to determine if the birth mother’s husband would like to parent the child. High Risk: There is a high risk if the birth mother Signs in a state where relinquishment is revocable for an extended period of time, or The birth mother is married and the husband wants the child whether he is the father or birth father and has been financially and emotionally supportive of the pregnancy and does not want the child placed for adoption. FYI…Birth father: Unless the birth father gives consent for the adoption at the same time the birth mother does, the adoption is considered a “Legal Risk Adoption.” Consequently, it will become necessary to determine then terminate his rights in accordance with the laws of any states involved with the adoption. It is ultimately the responsibility of the adoptive family to consult with an attorney of their choice about the laws of their state and the risk associated with their adoption. Going Home: Supervisory Visits: There is a supervisory period of generally six months before finalization is allowed. You will visit with a representative on two or three occasions to help ensure you and your child are adjusting to each other and to confirm the success of the placement. Additional visits may be scheduled as needed. Insurance: Notify your health insurance company of your new addition. Many companies will reimburse some expenses. Also check with your employer regarding additional benefits, and be sure to take advantage of all tax breaks. Finalization of the Adoption: This is an exciting time and can take place after a successful supervisory period, generally of 6 months. You are responsible for any legal fees associated with finalization. Talk to your worker about getting an amended birth certificate, which will list you as parents and include your child’s name as shown on the adoption decree."
;Adoption.org - West Jordan, Utah;Licensed;6783 S Redwood Rd, Suite 104;West Jordan;UT;84084;(801) 704-5400;Melissa Williams;;;;;https://adoption.org/;Adoption.org is a full service adoption agency specializing in infant adoption in the United States. At Adoption.org, we offer unparalleled reach and exposure, decades of experience, and exceptional care and support.;"Unplanned pregnancy counseling; Emotional & financial support for both expectant parents & hopeful adoptive parents; Home studies; Pre/post - placement services; Questions & answers about adoption; Open adoption seminars; All placements reviewed for legality with our legal counsel; Partnership with adoption.com";
;Adoption.org - Rexburg, Idaho;Licensed;343 East 4th North, Suite 120;Rexburg;ID;83440;(208) 252-1217;Melissa Williams;;;;;https://adoption.org/;Adoption.org is a full service adoption agency specializing in infant adoption in the United States. At Adoption.org, we offer unparalleled reach and exposure, decades of experience, and exceptional care and support.;"Unplanned pregnancy counseling; Emotional & financial support for both expectant parents & hopeful adoptive parents; Home studies; Pre/post - placement services; Questions & answers about adoption; Open adoption seminars; All placements reviewed for legality with our legal counsel; Partnership with adoption.com";
;Children's Service Society - Adoption;Licensed;655 East 4500 South, Suite 200;Salt Lake City;UT;84107;(801) 355-7444;Liesl Einerson;;;;;http://cssutah.org/;Children’s Service Society is the oldest children’s agency in Utah. We have provided adoption services to thousands of birthparents, adoptive families, and children.;Adoption Services;
;Heart and Soul Adoptions Inc.;Licensed;803 North 1250 West, Ste. 1;Centerville;UT;84014;(801) 451-9333;;;;;;http://www.heartandsouladoptions.com/;Heart and Soul Adoptions is not your typical adoption agency. As you get to know each of us and work with us, you will understand what we mean by that statement. With over 45 years of combined experience in adoption we know that we bring a different level of knowledge, passion, love, and understanding to an agency. This is not a job to any one of us. This truly is a passion. We are here to hold your hand every step of the way. Expectant mothers, we will help you find the right family for your baby. Adoptive families, we want to help you find your baby. When you decided to take the journey of adoption you might not have known all that you may experience. There are many highs and could be many lows. You will have feelings that you may have never thought you would feel. Hopefully, with everything you go through on your journey, you will be a better person and be able to share your story with someone else and touch their live somehow. That is what we are about. Each of us have had our lives touched by someone through adoption, either by being adopted or adopting, and now want to touch yours. Thank you for taking the time to learn about your options and becoming acquainted with us. We love what we do and hope you feel that love when you talk and work with us. We have made many friends through adoption and hope you will too. Adoption is a wonderful thing, we all have so much to offer. We welcome you on board and as part of our adoption family.;Adoption Services;
;Heart to Heart Adoptions;Licensed;9669 South 700 East;Sandy;UT;84070;(801) 563-1000;Donna Pope;;;15346;donnap@hearttoheartadopt.com;http://www.hearttoheartadopt.com/;We are a 501 (c)(3) non-profit adoption agency. Our corporate headquarters are in Sandy Utah, with additional offices and staff in Florida, New York, and Illinois. We work with prospective adoptive families and birth mothers throughout the United States. We provide homes for infants (and occasionally older children).;Adoption;
;Heart to Heart Adoptions;Licensed;101 North Marion, Suite 208;Oak Park;IL;60301;(708) 663-4189;Donna Pope;;;526960-02;donnap@hearttoheartadopt.com;http://www.hearttoheartadopt.com/;We are a 501 (c)(3) non-profit adoption agency. Our corporate headquarters are in Sandy Utah, with additional offices and staff in Florida, New York, and Illinois. We work with prospective adoptive families and birth mothers throughout the United States. We provide homes for infants (and occasionally older children).;Adoption;
;Loving Hand Adoptions;Licensed;51 West Center Street, Suite 229;Orem;UT;84057;(800) 803-5012;;;;;info@lovinghandadoptions.com;http://www.lovinghandadoptions.com/;Loving Hand Adoptions qualified staff provide outstanding support and step-by-step instruction to expectant birth mothers and waiting adoptive families throughout the adoption journey.  Loving Hand Adoptions knows that each adoption story has its own unique beginning and ending - let us help you begin your own adoption story today!;Adoption;
;Premier Adoption Agency;Licensed;1240 East 100 South, Suite #1;Saint George;UT;84790;(435) 214-4499;;;;;reception@premieradoption.org;http://www.premieradoption.org/;Premier Adoption is a full service, Hague Accredited, adoption agency licensed in Arizona, Nevada and Utah. We specialize in domestic & international adoptions. ;Adoption;
;Premier Adoption Agency;Licensed;508 N Humphreys Street;Flagstaff;AZ;86001;(602) 325-8250;;;;;reception@premieradoption.org;http://www.premieradoption.org/;Premier Adoption is a full service, Hague Accredited, adoption agency licensed in Arizona, Nevada and Utah. We specialize in domestic & international adoptions. ;Adoption;
;Premier Adoption Agency;Licensed;3320 Sunrise Ave #107;Las Vegas;NV;89101;(702) 459-6696;;;;;reception@premieradoption.org;http://www.premieradoption.org/;Premier Adoption is a full service, Hague Accredited, adoption agency licensed in Arizona, Nevada and Utah. We specialize in domestic & international adoptions. ;Adoption;
;Premier Adoption Agency;Licensed;10775 Double R Blvd;Reno;NV;89511;(775) 376-5700;;;;;reception@premieradoption.org;http://www.premieradoption.org/;Premier Adoption is a full service, Hague Accredited, adoption agency licensed in Arizona, Nevada and Utah. We specialize in domestic & international adoptions. ;Adoption;
